file	label	intervaldID	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity	soe
archi-vowels-PSX.wav	áʲˤ	1	0.365	223.2017630070714	708.455	2926.323	4148.943	42.31939509821146	39.04904729410243	36.57853489700441	33.73528369412269	33.89040202586324	37.13943822242063	40.25640976531521	18.456173921714267	43.275501633488716	43.62173411519939	41.98761831646193	57.18632232218609	35.54672521465136	30.092011574446403	50.71767637962631	155.29620412039978	303.6459331507053	3.2703478041090293	2.4705123970980196	8.584111404088766	8.42899307234822	5.179956875790829	21.800235843600944	-0.3462324817106719	1.6341157987374544	-13.910820688697378	7.728776418837356	13.183490059042313	24.636	6.962687337725497	5.061249749734149	4.004363018659339	3.46093608260885	83.50178595470484	0.0954362537243725
 archi-vowels-PSX.wav	áʲˤ	1	0.387	210.77388913855827	833.135	1887.851	3104.219	39.643452598321375	40.11652703211537	27.06690148726844	26.43169869737845	27.791837359268435	37.3861540707083	44.0322217154123	20.420778695109995	40.32641876922825	43.12421994327125	52.733742864756636	52.733742864756636	44.0322217154123	36.25566001978755	50.22542675608138	71.31106704849752	169.44666136973473	-0.4730744337939967	13.049625544846933	13.211753900942924	11.85161523905294	2.2572985276130737	23.611443020302303	-2.797801174043002	-9.609522921485386	-12.407324095528388	-3.7058029461840505	4.070758749440699	21.119	14.12053855948974	7.366548560391724	6.154914255938943	5.589582125417413	81.82061985411998	0.07396459868083728
 archi-vowels-PSX.wav	áʲˤ	1	0.409	196.83152668628733	844.052	1866.407	3186.92	37.84578619349592	39.40561934477461	26.72367475844451	18.64730544492472	19.049905769629447	32.73679130563241	36.126093600461566	16.52148971771146	38.42836278234384	41.928519528315434	45.442646838409885	45.442646838409885	36.126093600461566	30.431392805257556	48.66366406746386	68.04083477637218	172.60217412689764	-1.5598331512786885	12.681944586330097	19.1984807485712	18.79588042386647	5.10899488786351	19.604603882750105	-3.5001567459715943	-3.5141273100944517	-7.014284056066046	2.3022691818822736	7.996969977086284	19.968	17.931140000409155	9.58114837750668	8.287381500601773	7.755374180046301	78.60629932665724	0.05552085244666546
 archi-vowels-PSX.wav	áʲˤ	1	0.43	188.05127682606633	773.914	2033.253	3238.573	38.03577656878058	33.851144909202006	9.489013230273962	6.867406077618234	10.413698522287895	30.48183872936745	23.826113952115623	17.422887359194345	38.638382223107605	36.488460086879236	32.544245384068574	32.544245384068574	23.826113952115623	28.248845164314126	47.203632827051194	74.65838626052356	174.3389944301918	4.184631659578571	24.362131678928044	31.168370491162342	27.622078046492682	7.553937839413127	6.403226592921278	2.149922136228369	3.9442147028106618	6.094136839039031	14.812268270991982	10.38953705879348	14.679	21.875479866993746	6.943354376822367	6.598426494636753	6.4050621816838404	72.15378409370896	0.055236712883934384
 archi-vowels-PSX.wav	áʲˤ	1	0.452	159.97507709954837	833.664	2040.668	3479.325	24.26794901895893	25.777953978519655	18.59016929571745	0.38137568549331746	12.955290856896497	24.419633188076915	28.426528351786597	22.639185847119172	24.647359754369035	27.377426375314485	27.17593639931499	27.48213805972533	28.426528351786597	20.474151601986875	44.30546896739218	69.89032894531013	186.43509314551855	-1.5100049595607246	7.1877846828022065	23.886573333465613	11.312658162062434	-0.15168416911798488	5.787342504667425	-2.7300666209454505	0.2014899759994968	-2.834778305356295	-3.779168597417563	4.173208152382159	15.423	10.375513573005284	0.6862149070282568	0.12943012491520212	0.03936718899715966	65.16169730778438	0.011203293085912414
archi-vowels-PSX.wav	áʲˤ	2	1.056	175.0701837136951	735.144	1776.508	2845.513	28.706122071014658	35.50383164084569	22.07022181355998	21.803075001233246	19.554733690250153	30.53153298528858	32.78055010542604	15.49249516515549	29.29728152450492	38.07729296978051	42.68865066852493	47.637407854521584	35.25083849300449	30.830492924029443	45.425129771424416	60.953441206086396	131.04630865270897	-6.7977095698310315	13.43360982728571	6.903047069781412	9.151388380764505	-1.8254109142739239	17.28805494027055	-8.780011445275587	-4.6113576987444205	-18.340126330016663	-5.953556968499566	-1.5332113995245216	16.838	16.518651308737155	2.6539380314420757	2.546384105180951	2.472773467398431	76.48743600874832	0.06537842535446482
 archi-vowels-PSX.wav	áʲˤ	2	1.08	164.22077968186542	827.267	1820.843	2927.409	33.00049715161142	32.24085165088195	27.545763341426838	12.837606748921537	6.318909515787151	21.746291622036185	23.36891598572516	9.368817725531583	33.420574029591265	34.01696773540452	37.34710725795292	40.20332133832541	24.23608202240114	23.645540974329755	44.7653980649845	60.918717295567006	134.72743281124446	0.7596455007294693	4.695088309455112	20.162890402689882	26.68158763582427	11.254205529575234	14.000098260193576	-0.5963937058132558	-3.3301395225484	-6.7827473087341446	9.184492007190126	9.77503305526151	15.785	14.150446745601865	7.881891239389274	6.702831435064517	6.42475055666758	71.09132562404463	0.06542392446942001
 archi-vowels-PSX.wav	áʲˤ	2	1.104	167.90248100520213	854.07	2007.479	2974.832	32.647989627492926	25.526225444852784	21.68772856818698	7.610452274473275	14.915183526640433	19.756359063667325	31.11846612498711	13.351597988204059	33.05133393879947	27.230740788552946	31.036707116451183	34.869968535835795	31.11846612498711	24.193113404912346	45.33961504870193	69.68701528511961	140.37178088456196	7.121764182640142	3.838496876665804	25.03753735301965	17.732806100852493	12.8916305638256	17.76686813678305	5.820593150246527	-3.8059663278982363	-1.818634597036322	1.932867813812365	8.858220533887128	13.744	10.216043191234121	2.5434396478803585	1.285560407324586	0.5042692950460013	67.60131947194073	0.06224936590579661
 archi-vowels-PSX.wav	áʲˤ	2	1.128	155.9668891604038	814.705	1965.215	3203.347	26.72765780390241	19.676411829490963	12.043340642393847	2.2282409101663987	16.80937161707595	24.813900400576	32.80418777900264	14.827014495556147	27.10678925881083	21.274052149509657	20.593299472966198	29.29300252914997	32.80418777900264	23.869545540593137	43.73462245727594	65.57909593051068	157.24844208460348	7.051245974411447	7.633071187097116	24.49941689373601	9.91828618682646	1.9137574033264109	17.97717328344649	5.832737109301174	0.6807526765434595	-2.186213270339138	-5.697398520191808	3.2372437182176945	6.651	8.611441041681354	0.5253786277980343	-1.8167497630762175	-2.2155001566114887	63.79283892637153	0.029274841585250712
 archi-vowels-PSX.wav	áʲˤ	2	1.152	135.63302779950496	869.882	2063.252	3371.037	21.614318018061194	8.801232407673561	4.512011477168848	-13.017040353345374	-2.308171670124917	12.216799904515064	14.356005207965406	7.270282733893221	21.86584498961262	9.841620871846748	9.407919401740386	15.106211738327227	14.356005207965406	11.592172017264101	41.64320389148733	66.48181336861883	164.20778002484275	12.813085610387633	4.2892209305047135	34.63135837140657	23.92248968818611	9.39751811354613	7.085722474072186	12.02422411776587	0.43370147010636195	6.759633251285392	7.509839781647212	10.273672972348518	0	5.84066952794101	-0.04809021666670954	-0.8892166185682805	-2.495455025005179	54.80821182589439	0.01693355401366133
archi-vowels-PSX.wav	á	3	2.008	188.33070185239052	711.803	2972.787	4023.321	33.40552940921508	35.817324640315114	32.72161602696105	26.352433094720983	20.53128494774632	18.51743157352243	21.39149918614594	-6.744000265170093	34.06960275333543	38.801642755334726	50.5377607709287	50.5377607709287	22.57028950255941	14.693816032034555	46.756432258414016	147.56511899141285	263.82279208629825	-2.4117952311000366	3.0957086133540628	7.053096314494095	12.874244461468756	14.888097835692648	28.135499451316033	-4.7320400019992945	-11.736118015593973	-16.468158017593268	11.49931325077602	19.375786721300877	27.252	31.340455058267	19.18564664454745	18.182934788308856	17.875125745870633	77.99603403011686	0.0626750339643451
 archi-vowels-PSX.wav	á	3	2.055	206.1034549266968	801.783	2793.992	3544.989	37.71033807261549	32.84293864845254	14.61639261282274	19.956234590123223	14.609428264235483	13.56700946732018	38.15696792871507	15.05466790835078	38.350852830070934	35.69385713659749	36.86330928433196	44.91937709475101	20.140729822840004	17.315960918813577	49.483373249979074	136.38834397813525	216.67009377732458	4.867399424162954	18.2265460356298	17.75410348249227	23.10090980838001	24.143328605295313	23.10230002036429	2.6569956934734478	-1.169452147734475	-6.568524264680079	18.21012300723093	21.034891911257358	23.211	21.5528446607573	12.034848229872052	11.307537376651403	11.168909153860248	76.90632852348303	0.09129678916473156
 archi-vowels-PSX.wav	á	3	2.101	237.45753948825427	788.561	2788.291	3461.01	36.67151043474979	23.32445034678831	28.41881758358497	18.910492334166733	12.129096031196493	13.334950444140507	32.01235653508924	13.699419502699566	37.5587877617821	27.476528503778468	36.326677295540286	43.10626567271156	16.785886328642846	17.797338153269532	53.029272780121836	145.84276063375324	222.1942929416178	13.34706008796148	-5.094367236796661	17.76101810058306	24.5424144035533	23.336559990609285	18.312937032389673	10.082259258003631	-8.850148791761818	-5.547477910929459	20.772901433139253	19.761449608512567	20.059	15.555054926674465	13.938400632903274	13.013838532198037	12.807148988055898	73.60709598635773	0.07663799116560455
 archi-vowels-PSX.wav	á	3	2.147	274.26603180724	825.645	2865.798	3312.359	36.28621272585924	28.170043379639928	10.46143489657614	12.981920313011614	2.5796426015060447	2.560473727941428	24.364893654265934	1.8496868941266245	37.37948701926242	33.52204216439452	14.150827641748396	36.89298842917554	6.702821386477242	12.353858412017837	57.57515430739222	166.243370224821	220.60738276940734	8.116169346219309	17.708608483063788	23.304292412847623	33.70657012435319	33.72573899791781	22.51520676013931	3.8574448548679	19.371214522646124	0.4864985900868817	30.676665632785177	25.025628607244585	15.233	19.367067843465854	11.66404881889546	10.232514678581726	9.983761497865455	67.70442751865005	0.04503728461852022
