file	label	intervaldID	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity	soe
archi-vowels-HDK.wav	á	1	0.42	284.9284200669117	906.34	1646.734	3117.647	36.636665188999615	35.636957949515754	39.97355218947116	30.917304093779016	37.41040565942758	54.35676163866417	46.012774454134096	34.73198757513478	37.80288151001655	41.09444824811746	50.30158861514258	57.748623612870716	57.380369843937935	49.63928811476131	59.363723615722485	72.41391443117122	200.29947403377943	0.9997072394838611	-4.336594239955403	5.719361095220599	-0.7737404704279669	-17.720096449664553	11.280786878999315	-3.2915667381009115	-9.207140367025119	-19.94574210285417	-19.577488333921387	-11.83640660474476	25.902	11.56588155794161	13.285444989626708	13.153597313086552	12.696613214980426	88.81836061821932	0.03424522392347466
 archi-vowels-HDK.wav	á	1	0.468	258.533299592598	948.773	1814.97	3076.372	35.432603139870544	38.36796294004945	38.02418599845966	28.22787458652898	36.7024616266841	41.18251389906382	55.902151208682646	31.814063436267666	36.28027578395258	42.15728684139009	55.52349853789879	55.52349853789879	55.902151208682646	40.95196933472863	56.51918334905865	75.59381825948616	184.9424183343495	-2.935359800178908	0.34377694158979466	7.204728553341564	-1.269858486813554	-5.749910759193277	24.08808777241498	-5.877011057437507	-13.3662116965087	-19.243222753946206	-19.621875424730064	-4.671693550776048	23.151	20.931934361440252	17.91748872573516	18.61333710078194	18.058146410277995	88.52295140905007	0.031286487567587624
 archi-vowels-HDK.wav	á	1	0.515	261.26538309303896	988.157	1813.113	3102.48	32.50210179247675	37.13338008070133	37.184445886966074	30.418382264755316	34.50008724446043	41.88853615244085	54.663452307782805	26.2334989961768	33.313552188612064	40.730416689858316	58.269506313633684	58.269506313633684	54.663452307782805	41.91375925877361	57.08935603398807	75.93741582528531	189.10028027002807	-4.631278288224578	-0.051065806264745106	2.083719527721435	-1.9979854519836806	-9.386434359964099	28.429953311606006	-7.416864501246252	-17.539089623775368	-24.95595412502162	-21.34990011917074	-8.600207070161545	24.275	18.13685817685646	20.47608145990901	19.327765488409312	18.63057666947166	89.50662063491365	0.030246395355425105
 archi-vowels-HDK.wav	á	1	0.563	235.59543602501898	802.387	1908.855	3192.787	39.652811398475905	38.921238236134386	34.4586712858399	27.738893132746018	31.911115936196264	27.052008071274678	46.58903741971986	10.333379159835465	40.567611461035156	43.125190884669244	45.17751505960092	53.06587238806395	46.58903741971986	23.468287881256394	52.912518970167895	76.47982647456668	189.33114228349342	0.7315731623415189	4.462566950294487	11.913918265729887	7.74169546227964	12.600803327201227	36.25565825988439	-2.5575794236340883	-2.0523241749316767	-12.498260927028795	-6.021425958684702	17.099323579778762	12.625	21.32651178028796	8.453190402574487	6.431569128539304	6.3446678492072195	83.6637401511461	0.07330410696910783
 archi-vowels-HDK.wav	á	1	0.61	233.48681905053908	967.152	1879.781	3156.385	28.04013358049923	26.788808849387916	15.184042167110398	13.214871127372632	7.343555601122183	14.233254221784598	26.140379116395902	-3.0681573929261945	28.696669104839387	29.645029766571504	38.902496764533	41.0257461538739	26.582137000114056	14.401465564847216	53.66853024589126	74.67348979926673	184.28639335339642	1.251324731111314	11.604766682277518	14.825262453126598	20.696577979377047	13.806879358714632	29.208536509322098	-0.9483606617321172	-9.257466997961494	-12.32907704903451	2.114532104725331	14.29520353999217	0	13.46333441910243	6.229846431575852	5.721339460168774	5.684806855202601	69.39966108872511	0.01523297374434898
archi-vowels-HDK.wav	á	2	1.347	242.5459822791924	790.268	1555.451	3144.213	36.49579891073218	33.060448822408226	35.57279196747278	29.723966180213054	28.48048376646529	39.72384770514875	36.61673055456006	20.86696545895689	37.56679463229255	38.03577565870548	45.67678575141579	55.70405381568064	47.16704340845281	31.434323995314468	53.63179007237974	63.446022658314675	186.55492093694875	3.4353500883239505	-2.5123431450645555	6.771832730519122	8.015315144266886	-3.2280487944165728	15.749765095603166	-0.4689810264129335	-7.64101009271031	-18.13725918338809	-9.600248776160264	6.132470636978081	23.632	20.052737612442222	15.35447368294993	13.879976644357816	13.203685431424464	83.89047906539557	0.09697156857839163
 archi-vowels-HDK.wav	á	2	1.39	243.55337408475665	941.978	1756.261	3114.15	36.5032167314739	33.21625614022456	30.324706657431133	26.644357716459385	29.25712809025436	41.718404146220145	42.50237716338036	21.074877916055975	37.27248164113158	36.60924348713276	54.33340124152189	54.33340124152189	49.37167632886984	40.125877183565414	54.70963785490886	70.66001062502568	183.48333225793525	3.28696059124934	2.891549482793426	9.858859015014513	7.24608864121954	-5.2151874147462465	21.427499247324384	0.6632381539988188	-17.724157754389132	-17.060919600390314	-12.099194687738262	-2.8533955424338373	27.494	29.69122926261597	26.89887181862939	21.731627356743545	20.869540082034057	84.92883398099195	0.07846836377215903
 archi-vowels-HDK.wav	á	2	1.432	237.005567367622	962.455	1831.172	3064.009	34.84814857978719	35.039212245873	29.6518769203286	28.52916927160365	29.56488997690333	40.495688998013236	49.28403859657698	22.650567413362577	35.53807569980528	38.051497562516246	56.37202802285482	56.37202802285482	49.28403859657698	41.3933809043305	54.05708701376475	72.93179337157464	175.23514441201786	-0.19106366608581027	5.387335325544402	6.318979308183543	5.283258602883862	-5.647540418226043	26.6334711832144	-2.5134218627109632	-18.320530460338574	-20.833952323049537	-13.745962896771694	-5.855305204525216	28.582	31.074038210168023	25.760286350339385	20.891016999726713	20.289990696341057	85.90843651513468	0.07113731324832362
 archi-vowels-HDK.wav	á	2	1.474	225.48617786258936	895.167	1817.58	3141.581	34.31831767582816	39.20585529863226	24.211206364166845	23.938742197756405	34.464022702910896	34.563518874223746	52.889535091761026	23.023513734317383	35.02195408862681	42.29576379832869	51.04053827385936	51.04053827385936	52.889535091761026	32.77254271204031	52.3114115114256	70.48822172874804	179.38064506124547	-4.887537622804096	14.994648934465413	10.379575478071757	-0.1457050270827338	-0.24520119839558419	29.866021357443643	-7.2738097097018795	-8.744774475530669	-16.018584185232548	-17.867581003134212	2.249411376586501	25.906	24.151263534104807	17.104787523705927	14.60120939648425	13.932416221526529	83.33948563198972	0.06932749236224255
 archi-vowels-HDK.wav	á	2	1.516	209.37588246355386	911.69	1958.631	3254.066	31.44875224425093	28.152693293680564	17.596770925252077	14.539731172057081	9.728306467586012	17.993301756759045	27.056518746395195	3.4717903321984127	32.01904463049441	30.614808307932027	35.025798178585504	41.81350889691393	27.056518746395195	16.994147207988018	50.51041758267198	74.55579651061443	185.15915828166467	3.296058950570366	10.555922368428487	16.90902107219385	21.720445776664917	13.455450487491884	23.584728414196782	1.4042363225623866	-4.410989870653477	-9.794464266419517	4.962525884099218	15.024897422506395	13.821	10.372361112469973	0.6485899709302477	0.25655330843408547	0.24885192839032552	70.95710788834359	0.05317530183852487
