speaker	phone	vowel	duration	ceiling	variance	F1	F2	F3	F1Bk	F2Bk	F3Bk	start	word	filename	status
HDK	ú	u	0.191	4150	0.403	342	716	1847	3.53	6.66	12.37	229.460	úʃʲ-du	archi-phon-2006-HDK-2-stops	Auto
HDK	u	u	0.248	4730	0.570	480	998	2220	4.79	8.50	13.60	229.957	úʃʲ-du	archi-phon-2006-HDK-2-stops	Auto
HDK	ú	u	0.187	4650	0.484	394	839	1959	4.01	7.51	12.76	230.652	úʃʲ-du	archi-phon-2006-HDK-2-stops	Auto
HDK	u	u	0.151	5350	0.266	474	1123	2989	4.74	9.20	15.61	231.123	úʃʲ-du	archi-phon-2006-HDK-2-stops	Auto
HDK	óːˤ	o	0.389	4690	0.052	558	1008	2151	5.44	8.56	13.38	233.497	dˤóːˤ-zutʰ	archi-phon-2006-HDK-2-stops	Auto
HDK	u	u	0.107	5190	0.040	489	1180	3287	4.87	9.50	16.27	234.003	dˤóːˤ-zutʰ	archi-phon-2006-HDK-2-stops	Auto
HDK	óːˤ	o	0.361	4450	0.044	538	976	1991	5.28	8.37	12.87	234.930	dˤóːˤ-zutʰ	archi-phon-2006-HDK-2-stops	Auto
HDK	u	u	0.130	5350	0.049	460	1246	3362	4.62	9.84	16.42	235.375	dˤóːˤ-zutʰ	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.197	6030	0.032	625	2626	3168	5.97	14.73	16.01	242.177	kʼén-tʼer-ʃi	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	0.219	6050	0.061	585	2442	3033	5.66	14.24	15.71	242.579	kʼén-tʼer-ʃi	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	0.174	6320	0.125	469	2776	3212	4.69	15.11	16.11	242.959	kʼén-tʼer-ʃi	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.170	6350	0.013	578	2694	3297	5.61	14.90	16.29	243.708	kʼén-tʼer-ʃi	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	0.181	5870	0.016	548	2431	2986	5.36	14.21	15.61	244.058	kʼén-tʼer-ʃi	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	0.149	5420	0.096	441	2751	3166	4.44	15.05	16.01	244.391	kʼén-tʼer-ʃi	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.170	6030	0.017	599	2626	3169	5.77	14.73	16.01	252.541	kʼéntʼ-kʼéntʼ	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.175	6190	0.025	581	2737	3479	5.63	15.01	16.65	253.185	kʼéntʼ-kʼéntʼ	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.199	6050	0.071	626	2542	3214	5.98	14.51	16.11	254.079	kʼéntʼ-kʼéntʼ	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.191	6350	0.089	637	2669	3378	6.07	14.84	16.45	254.928	kʼéntʼ-kʼéntʼ	archi-phon-2006-HDK-2-stops	Auto
HDK	á	a	0.187	4650	0.288	811	1196	1693	7.32	9.59	11.80	266.425	dʷár-dʷár	archi-phon-2006-HDK-2-stops	Auto
HDK	á	a	0.173	4650	0.079	783	1216	1762	7.14	9.69	12.06	266.861	dʷár-dʷár	archi-phon-2006-HDK-2-stops	Auto
HDK	á	a	0.128	5770	0.080	742	1226	3082	6.85	9.74	15.82	274.090	tʷár-tʷár-tʷár	archi-phon-2006-HDK-2-stops	Auto
HDK	á	a	0.112	5610	0.029	758	1265	2987	6.96	9.94	15.61	274.441	tʷár-tʷár-tʷár	archi-phon-2006-HDK-2-stops	Auto
HDK	á	a	0.126	5710	0.018	752	1315	3071	6.92	10.18	15.80	274.762	tʷár-tʷár-tʷár	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.166	5430	0.007	565	1080	3356	5.50	8.97	16.41	284.715	tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.161	5210	0.009	551	1007	3305	5.38	8.56	16.30	285.761	tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.198	5550	0.027	563	1072	3338	5.49	8.92	16.37	288.588	tʰór	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.183	5550	0.037	580	1034	3257	5.62	8.71	16.20	290.342	tʰór	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.191	5410	0.005	550	1106	3262	5.38	9.11	16.21	297.274	tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.187	5230	0.004	543	1042	3231	5.32	8.75	16.15	298.368	tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ə	ə	0.090	5710	0.298	656	1456	3282	6.22	10.82	16.25	301.866	mə-tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.150	5270	0.009	566	1110	3204	5.51	9.13	16.09	302.121	mə-tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ə	ə	0.065	4650	0.088	580	1390	1797	5.62	10.53	12.19	303.077	mə-tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	ó	o	0.187	5550	0.044	582	1113	3235	5.63	9.15	16.16	303.287	mə-tʰólʲ	archi-phon-2006-HDK-2-stops	Auto
HDK	é	e	0.177	5570	0.183	649	2058	2759	6.17	13.09	15.07	308.237	qʼʷˤé	archi-phon-2006-HDK-2-stops	Auto
HDK	ú	u	0.167	5350	0.047	408	1124	3211	4.15	9.21	16.10	309.990	ʧʲútʰ	archi-phon-2006-HDK-2-stops	Auto
HDK	ú	u	0.169	4870	0.526	399	1204	2632	4.07	9.63	14.75	310.882	ʧʲútʰ	archi-phon-2006-HDK-2-stops	Auto
