speaker	vowel	phone	time	duration	F1	F2	F3	ceiling	F1Bk	F2Bk	F3Bk	filename	status
HDK	i	íː	478.902	0.228	330	3016	3589	6000	3.42	15.67	16.87	archi-phon-2006-HDK-2-stops	Auto
HDK	i	íː	480.107	0.242	340	2958	3412	6000	3.51	15.54	16.52	archi-phon-2006-HDK-2-stops	Auto
HDK	i	í	509.498	0.196	337	2833	3162	6000	3.49	15.25	16.00	archi-phon-2006-HDK-2-stops	Auto
HDK	i	í	510.895	0.151	430	2877	3169	6000	4.35	15.35	16.01	archi-phon-2006-HDK-2-stops	Auto
HDK	i	í	533.294	0.199	410	3079	3237	6000	4.16	15.82	16.16	archi-phon-2006-HDK-2-stops	Auto
HDK	i	í	534.547	0.188	513	2866	3332	6000	5.07	15.32	16.36	archi-phon-2006-HDK-2-stops	Auto
HDK	i	í	640.654	0.206	344	2947	3367	6000	3.55	15.52	16.43	archi-phon-2006-HDK-2-stops	Auto
HDK	i	í	642.034	0.201	345	2968	3310	6000	3.56	15.56	16.31	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	97.754	0.097	349	2862	3134	5850	3.60	15.31	15.92	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	104.650	0.339	487	2858	3521	5850	4.68	15.29	16.73	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	125.538	0.101	551	2623	3150	5850	5.39	14.72	15.97	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	126.790	0.090	547	2814	3228	5850	5.35	15.20	16.14	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	209.573	0.104	483	2698	3298	5850	4.82	14.91	16.28	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	210.798	0.114	474	2693	3320	5850	4.73	14.90	16.33	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	242.959	0.174	517	2746	3140	5850	5.10	15.03	15.95	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	244.391	0.149	485	2765	3138	5850	4.83	15.08	15.94	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	370.131	0.146	342	2916	3471	5850	3.53	15.44	16.63	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	371.372	0.135	380	2897	3235	5850	3.89	15.40	16.13	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	405.510	0.162	414	2583	3320	5850	4.20	14.60	16.33	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	406.918	0.184	428	2585	3310	5850	4.33	14.60	16.31	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	431.396	0.119	427	2728	3308	5850	4.32	14.99	16.31	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	432.450	0.110	395	2723	3207	5850	4.02	14.98	16.10	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	490.728	0.128	505	2639	3417	5850	5.00	14.75	16.53	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	492.482	0.104	488	2816	3456	5850	4.86	15.20	16.61	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	497.008	0.127	575	2523	3309	5850	5.58	14.45	16.31	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	498.235	0.115	513	2800	3270	5850	5.07	15.16	16.22	archi-phon-2006-HDK-2-stops	Auto
HDK	i	i	552.048	0.235	447	2775	3189	5850	4.50	15.10	16.06	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	53.386	0.191	477	2395	2788	5250	4.76	14.07	15.13	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	54.683	0.187	522	2424	2945	5250	5.14	14.04	15.47	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	103.283	0.080	506	2312	3130	5250	5.01	13.87	15.93	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	489.642	0.204	458	2260	3024	5250	4.59	13.68	15.69	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	495.116	0.187	479	2258	3131	5250	4.77	13.69	15.93	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	496.326	0.176	493	2379	3120	5250	4.89	14.04	15.91	archi-phon-2006-HDK-2-stops	Auto
HDK	i	iˤ	553.247	0.168	464	2692	3217	5250	4.65	14.89	16.12	archi-phon-2006-HDK-2-stops	Auto
HDK	e	è	57.896	0.166	523	2395	3013	5550	5.15	14.11	15.67	archi-phon-2006-HDK-2-stops	Auto
HDK	e	è	59.320	0.199	521	2558	3000	5550	5.13	14.55	15.64	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	62.877	0.220	543	2433	2949	5550	5.32	14.21	15.52	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	64.250	0.216	491	2612	3059	5550	4.88	14.69	15.77	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	121.123	0.182	594	2217	3060	5550	5.74	13.59	15.77	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	122.327	0.155	675	2089	3204	5550	6.36	13.19	16.09	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	141.811	0.212	658	2155	2861	5550	6.23	13.40	15.31	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	146.408	0.138	627	2303	2898	5550	5.99	13.84	15.40	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	147.620	0.131	592	2273	2847	5550	5.72	13.75	15.28	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	159.048	0.169	644	2208	2767	5550	6.12	13.55	15.08	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	160.218	0.140	635	2280	2852	5550	6.05	13.76	15.29	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	208.343	0.146	556	2486	3099	5550	5.42	14.36	15.86	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	242.177	0.197	619	2464	2692	5550	5.93	14.29	14.90	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	243.708	0.169	563	2298	2775	5550	5.49	13.82	15.11	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	252.541	0.169	593	2392	2868	5550	5.73	14.08	15.33	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	253.185	0.175	558	2222	2872	5550	5.44	13.60	15.34	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	254.079	0.199	618	2409	2830	5550	5.92	14.14	15.23	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	254.928	0.191	610	2336	2736	5550	5.86	13.92	15.01	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	308.237	0.178	695	2068	2801	5550	6.51	13.11	15.16	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	314.131	0.197	612	2240	3037	5550	5.88	13.66	15.72	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	315.387	0.212	651	2284	3137	5550	6.17	13.78	15.94	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	331.492	0.283	598	2418	3004	5550	5.76	14.17	15.64	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	332.759	0.240	569	2581	2903	5550	5.54	14.61	15.41	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	452.926	0.187	502	2544	3117	5550	4.97	14.51	15.90	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	454.572	0.214	551	2501	3204	5550	5.39	14.40	16.09	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	515.071	0.179	652	2152	2851	5550	6.18	13.38	15.28	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	516.860	0.156	603	2232	3050	5550	5.80	13.63	15.75	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	566.905	0.190	604	2315	3112	5550	5.81	13.87	15.89	archi-phon-2006-HDK-2-stops	Auto
HDK	e	é	568.444	0.154	598	2309	3098	5550	5.77	13.86	15.86	archi-phon-2006-HDK-2-stops	Auto
HDK	e	éˤ	348.524	0.329	589	2177	2916	5150	5.70	13.46	15.43	archi-phon-2006-HDK-2-stops	Auto
HDK	e	éˤ	349.681	0.311	614	2194	2867	5150	5.89	13.50	15.30	archi-phon-2006-HDK-2-stops	Auto
HDK	e	éˤ	409.857	0.231	606	2135	2888	5150	5.82	13.33	15.38	archi-phon-2006-HDK-2-stops	Auto
HDK	e	éˤ	411.533	0.202	572	2142	2807	5150	5.55	13.35	15.18	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	62.601	0.083	561	2238	3106	5800	5.46	13.65	15.87	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	63.966	0.102	558	1978	3067	5800	5.44	12.82	15.79	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	122.060	0.114	696	2176	2907	5800	6.52	13.46	15.42	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	242.579	0.219	549	2452	2990	5800	5.37	14.26	15.62	archi-phon-2006-HDK-2-stops	Auto
HDK	e	e	244.058	0.182	561	2438	2948	5800	5.47	14.23	15.52	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	37.718	0.185	950	1741	1958	4500	8.21	11.98	12.75	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	38.971	0.173	1003	1577	1741	4500	8.53	11.33	11.98	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	48.439	0.176	1017	1576	1948	4500	8.61	11.30	12.62	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	49.869	0.182	963	1675	2338	4500	8.29	11.69	13.77	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	70.751	0.175	1008	1437	1818	4500	8.55	10.72	12.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	71.706	0.201	1062	1331	1760	4500	8.87	10.23	12.05	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	80.145	0.327	997	1356	1816	4500	8.49	10.33	12.26	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	81.441	0.300	984	1201	1776	4500	8.41	9.57	12.11	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	91.219	0.260	1033	1278	2149	4500	8.70	9.89	13.22	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	97.937	0.135	1047	1656	1994	4500	8.78	11.62	12.82	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	133.429	0.237	1046	1467	1828	4500	8.78	10.84	12.30	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	134.434	0.230	1023	1372	1815	4500	8.64	10.43	12.25	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	194.937	0.130	925	1754	2036	4500	8.06	12.01	13.01	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	196.316	0.177	945	1514	2036	4500	8.14	11.05	12.95	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	214.405	0.258	1006	1705	2027	4500	8.54	11.81	12.96	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	215.740	0.233	949	1434	1838	4500	8.20	10.70	12.34	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	225.952	0.262	942	1434	1789	4500	8.16	10.66	12.16	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	227.059	0.248	890	1353	1737	4500	7.83	10.35	11.97	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	266.425	0.187	826	1126	1687	4500	7.42	9.22	11.77	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	266.861	0.172	779	1106	1750	4500	7.10	9.11	12.01	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	274.090	0.128	738	1230	1536	4500	6.82	9.76	11.16	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	274.441	0.112	762	1270	1666	4500	6.99	9.96	11.69	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	274.762	0.127	773	1311	1739	4500	7.06	10.16	11.77	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	320.632	0.226	1043	1438	2213	4500	8.76	10.67	13.33	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	321.898	0.219	1020	1339	1788	4500	8.63	10.27	12.15	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	325.984	0.225	1088	1644	1965	4500	9.01	11.59	12.75	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	342.235	0.246	1030	1488	1850	4500	8.68	10.95	12.38	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	343.452	0.249	974	1503	1809	4500	8.34	11.00	12.23	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	365.724	0.151	1063	1389	1994	4500	8.87	10.40	12.86	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	367.125	0.160	960	1598	2064	4500	8.26	11.30	13.02	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	370.334	0.209	966	1657	1931	4500	8.31	11.62	12.66	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	371.566	0.212	829	1148	1879	4500	7.43	9.33	12.48	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	374.864	0.198	1032	1317	1732	4500	8.70	10.17	11.94	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	376.086	0.198	951	1691	2287	4500	8.22	11.79	13.52	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	387.976	0.260	1012	1419	1900	4500	8.57	10.63	12.56	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	404.950	0.227	980	1685	2713	4500	8.39	11.74	14.87	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	406.435	0.204	966	1323	1858	4500	8.28	10.10	12.41	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	430.958	0.135	928	1223	1863	4500	8.07	9.72	12.42	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	432.005	0.136	995	1364	1808	4500	8.48	10.36	12.23	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	436.403	0.239	970	1417	1827	4500	8.33	10.58	12.30	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	438.690	0.208	942	1501	1845	4500	8.15	10.98	12.34	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	439.956	0.211	926	1410	1767	4500	8.07	10.53	12.07	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	489.095	0.183	900	1633	1848	4500	7.91	11.56	12.32	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	491.130	0.220	860	1623	1925	4500	7.64	11.46	12.61	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	492.817	0.225	803	1429	1791	4500	7.27	10.67	12.16	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	494.500	0.241	1060	1653	1923	4500	8.85	11.62	12.58	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	495.799	0.203	1019	1625	1822	4500	8.62	11.52	12.28	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	497.433	0.262	937	1734	1871	4500	8.13	11.95	12.45	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	498.583	0.245	850	1538	1826	4500	7.58	11.14	12.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	503.519	0.343	1001	1463	1737	4500	8.51	10.83	11.96	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	505.018	0.267	1016	1490	2620	4500	8.46	10.93	14.38	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	519.460	0.243	1025	1652	1741	4500	8.65	11.63	11.98	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	520.911	0.219	1075	1379	1702	4500	8.93	10.46	11.83	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	528.850	0.236	996	1120	1916	4500	8.48	9.18	12.61	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	530.130	0.204	956	1307	2024	4500	8.23	10.00	12.85	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	562.324	0.187	1048	1674	1847	4500	8.79	11.72	12.33	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	563.503	0.175	1048	1443	2229	4500	8.79	10.67	13.40	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	571.890	0.154	865	1734	1879	4500	7.68	11.94	12.48	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	572.840	0.218	966	1429	2224	4500	8.29	10.60	13.43	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	574.222	0.219	1003	1722	2490	4500	8.53	11.88	14.22	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	590.929	0.217	1020	1585	1669	4500	8.62	11.37	11.70	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	592.259	0.194	1050	1582	1699	4500	8.80	11.35	11.82	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	613.230	0.153	1057	1489	1843	4500	8.84	10.94	12.35	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	614.638	0.165	1015	1576	2535	4500	8.60	11.24	14.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	617.123	0.182	1060	1481	1921	4500	8.86	10.83	12.62	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	618.329	0.177	949	1674	1863	4500	8.21	11.72	12.43	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	630.599	0.181	1001	1564	1795	4500	8.52	11.25	12.18	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	631.927	0.158	1025	1476	1783	4500	8.66	10.90	12.13	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	636.703	0.178	1019	1176	1848	4500	8.62	9.40	12.37	archi-phon-2006-HDK-2-stops	Auto
HDK	a	á	637.865	0.165	968	1588	1914	4500	8.32	11.33	12.53	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áːˤ	6.804	0.322	998	1814	2823	5450	8.50	12.25	15.22	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áːˤ	8.186	0.316	935	1780	2732	5450	8.12	12.13	15.00	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	53.048	0.279	1025	1840	2488	5450	8.65	12.34	14.35	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	54.331	0.281	911	1774	2473	5450	7.97	12.10	14.32	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	102.873	0.217	1109	1697	3136	5450	9.13	11.81	15.94	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	104.166	0.271	1036	1790	2831	5450	8.72	12.16	15.24	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	179.077	0.183	1041	1766	2725	5450	8.75	12.08	14.95	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	180.263	0.210	1017	1802	2455	5450	8.61	12.21	14.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áːˤ	181.469	0.236	951	1768	2452	5450	8.22	12.08	14.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	190.163	0.208	1044	1784	2718	5450	8.76	12.14	14.89	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	191.413	0.205	971	1808	2728	5450	8.34	12.23	14.94	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	209.323	0.141	896	1820	2487	5450	7.88	12.27	14.36	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	210.515	0.159	1002	1724	2418	5450	8.52	11.92	14.17	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	421.375	0.306	892	1850	2430	5450	7.85	12.38	14.20	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	422.825	0.325	944	1785	2634	5450	8.17	12.14	14.75	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	604.375	0.203	1052	1717	2442	5450	8.81	11.89	14.24	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	605.536	0.204	1003	1736	2389	5450	8.52	11.96	14.08	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	626.042	0.235	1067	1958	2619	5450	8.89	12.76	14.70	archi-phon-2006-HDK-2-stops	Auto
HDK	a	áˤ	627.288	0.204	1039	1855	2670	5450	8.74	12.40	14.81	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	48.978	0.154	892	1761	3162	5450	7.83	12.05	16.00	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	50.429	0.163	960	1841	2543	5450	8.25	12.35	14.49	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	96.471	0.135	1095	1804	3019	5450	9.05	12.21	15.67	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	179.576	0.103	804	1839	3107	5450	7.27	12.34	15.88	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	180.782	0.102	894	1810	3037	5450	7.87	12.24	15.72	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	182.008	0.126	948	1771	2943	5450	8.19	12.09	15.49	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	190.627	0.137	912	1873	2564	5450	7.98	12.46	14.51	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	191.865	0.125	932	1829	3096	5450	8.10	12.31	15.85	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	209.078	0.104	882	1571	2851	5450	7.78	11.31	15.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	210.273	0.078	945	1660	2795	5450	8.18	11.67	15.15	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	223.829	0.162	902	1823	3061	5450	7.92	12.28	15.77	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	225.023	0.067	753	1997	3029	5450	6.93	12.89	15.70	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	225.591	0.107	967	1645	3175	5450	8.30	11.61	16.02	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	226.753	0.120	938	1722	3018	5450	8.13	11.91	15.67	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	325.740	0.114	950	1756	2662	5450	8.20	12.04	14.81	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	366.185	0.150	786	1851	2843	5450	7.15	12.37	15.18	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	367.573	0.149	843	1872	3187	5450	7.53	12.46	16.04	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	420.989	0.159	917	1663	2311	5450	8.01	11.67	13.86	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	422.489	0.130	944	1817	2518	5450	8.16	12.26	14.40	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	479.375	0.131	744	1974	3035	5450	6.86	12.81	15.71	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	480.628	0.173	949	1914	3035	5450	8.20	12.61	15.63	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	529.239	0.182	914	1796	3181	5450	7.99	12.18	16.04	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	530.466	0.167	854	1811	3290	5450	7.61	12.24	16.27	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	567.508	0.162	1054	1752	3209	5450	8.82	12.02	16.10	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	569.012	0.173	1064	1793	3257	5450	8.88	12.17	16.20	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	613.659	0.175	797	1806	3070	5450	7.23	12.22	15.79	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	615.033	0.163	774	1785	3019	5450	7.07	12.15	15.68	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	617.613	0.173	877	1822	3125	5450	7.76	12.28	15.92	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	618.786	0.168	828	1804	3086	5450	7.43	12.21	15.83	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	631.202	0.205	944	1767	3217	5450	8.17	12.08	16.12	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	632.523	0.211	777	1701	3184	5450	7.09	11.83	16.04	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	637.274	0.214	919	1594	2955	5450	8.02	11.40	15.51	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	638.346	0.205	912	1599	3087	5450	7.98	11.42	15.83	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	641.288	0.171	939	1770	3106	5450	8.14	12.09	15.88	archi-phon-2006-HDK-2-stops	Auto
HDK	a	a	642.591	0.168	918	1716	2957	5450	8.02	11.88	15.47	archi-phon-2006-HDK-2-stops	Auto
HDK	o	ó	13.431	0.261	580	1167	2287	4500	5.62	9.44	13.77	archi-phon-2006-HDK-2-stops	Auto
HDK	o	ó	14.426	0.280	551	1097	2190	4500	5.39	9.06	13.50	archi-phon-2006-HDK-2-stops	Auto
HDK	o	ó	33.466	0.207	563	1105	1908	4500	5.49	9.10	12.57	archi-phon-2006-HDK-2-stops	Auto
HDK	o	ó	34.738	0.194	575	1135	1949	4500	5.58	9.27	12.61	archi-phon-2006-HDK-2-stops	Auto
HDK	o	ó	43.403	0.181	576	1207	2030	4500	5.57	9.64	12.99	archi-phon-2006-HDK-2-stops	Auto
HDK	o	ó	44.911	0.155	561	1222	1931	4500	5.46	9.71	12.66	archi-phon-2006-HDK-2-stops	Auto
