speaker	vowel	phone	time	duration	F1	F2	F3	ceiling	F1Bk	F2Bk	F3Bk	filename	status
PSX	a	á	709.269	0.216	865	1675	2779	5500	7.67	11.72	14.88	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	ã́	712.161	0.249	817	1743	3286	5500	7.29	11.99	16.26	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	ã́	713.215	0.303	443	1607	2961	5500	4.42	11.43	15.47	archi-phon-2006-PSX-1-vowels	Manu
PSX	a	á	715.627	0.177	848	1817	2945	5500	7.57	12.26	15.51	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	716.721	0.138	806	1744	3090	5500	7.29	11.99	15.84	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	723.716	0.238	821	1826	2776	5500	7.39	12.29	15.01	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	724.519	0.160	761	1807	2976	5500	6.97	12.22	15.57	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	727.360	0.167	852	1939	3323	5500	7.60	12.69	16.34	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	à	727.847	0.110	677	1848	3170	5500	6.37	12.37	16.00	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áː	729.042	0.247	919	1857	3203	5500	8.02	12.40	16.09	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	à	729.653	0.103	685	1887	3291	5500	6.43	12.51	16.27	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	779.274	0.205	941	1748	2364	5500	8.15	12.01	14.02	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	780.432	0.156	854	1733	2474	5500	7.61	11.95	14.32	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	838.117	0.266	809	1864	2893	5500	7.30	12.43	15.36	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	839.110	0.166	861	1876	3197	5500	7.65	12.47	16.07	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	841.949	0.201	837	1790	2750	5500	7.47	12.15	14.85	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	842.962	0.175	864	1547	3414	5500	7.56	11.21	16.52	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áː	848.439	0.291	839	1662	3049	5500	7.51	11.68	15.75	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	á	849.480	0.202	1105	1695	3247	5500	9.08	11.81	16.17	archi-phon-2006-PSX-1-vo	Autowels
PSX	a	áʲˤ	117.734	0.109	828	1662	2425	4900	7.44	11.56	14.07	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áʲˤ	118.977	0.121	831	1892	2443	4900	7.45	12.52	14.18	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	133.695	0.266	796	1742	2506	4900	7.22	11.98	14.41	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	134.720	0.202	833	1761	2568	4900	7.47	12.06	14.58	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	ã́ˤ	165.923	0.213	790	1737	2339	4900	7.11	11.96	13.86	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	ã́ˤ	167.038	0.229	784	1697	2405	4900	7.13	11.81	14.05	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áːˤ	206.179	0.216	840	1683	2475	4900	7.52	11.76	14.33	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áːˤ	208.436	0.249	893	1680	2498	4900	7.86	11.75	14.39	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áːˤ	588.612	0.337	852	1743	2597	4900	7.58	11.99	14.63	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	589.772	0.151	800	1850	2549	4900	7.25	12.37	14.50	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áːˤ	662.317	0.449	713	1618	2020	4900	6.46	11.49	12.94	archi-phon-2006-PSX-1-vowels	Manu
PSX	a	áːˤ	663.513	0.412	841	1663	2463	4900	7.50	11.67	14.27	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	704.267	0.279	731	1861	2584	4900	6.76	12.41	14.61	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	739.068	0.297	906	1681	2417	4900	7.93	11.75	14.08	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	740.054	0.178	870	1620	2657	4900	7.71	11.51	14.81	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	742.948	0.109	775	1794	2408	4900	7.08	12.18	14.11	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	744.017	0.114	744	1669	2571	4900	6.86	11.70	14.58	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áːˤ	746.734	0.256	813	1785	2602	4900	7.33	12.14	14.67	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áːˤ	748.090	0.262	866	1690	2380	4900	7.68	11.78	13.99	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	762.303	0.283	735	1719	2283	4900	6.80	11.89	13.78	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	áˤ	763.497	0.292	745	1757	2380	4900	6.87	12.04	14.06	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	33.118	0.146	755	1725	3164	5400	6.79	11.74	15.86	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	34.777	0.076	669	1907	2690	5400	6.12	12.53	14.69	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	121.376	0.165	740	1582	2891	5400	6.83	11.35	15.39	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	122.495	0.105	768	1679	2899	5400	7.03	11.74	15.40	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	aː	128.471	0.293	828	1870	2726	5400	7.43	12.45	14.95	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	129.365	0.158	805	1817	2879	5400	7.28	12.26	15.35	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	178.821	0.083	815	1885	2644	5400	7.35	12.51	14.75	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	179.753	0.053	819	1910	2923	5400	7.38	12.59	15.46	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	193.345	0.086	845	1721	2680	5400	7.55	11.90	14.87	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	194.096	0.127	872	1655	3047	5400	7.72	11.65	15.74	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	195.529	0.155	911	1772	2781	5400	7.95	12.09	15.12	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	196.347	0.097	845	1671	2934	5400	7.55	11.71	15.48	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	aː	197.996	0.224	781	1812	3373	5400	7.12	12.24	16.44	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	198.475	0.131	779	1791	2576	5400	7.10	12.16	14.60	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	200.791	0.097	770	1707	3035	5400	7.04	11.85	15.72	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	294.035	0.141	779	1802	3195	5400	7.09	12.21	15.98	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	295.208	0.118	915	1814	3125	5400	7.95	12.25	15.91	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	447.723	0.051	716	2038	3018	5400	6.66	13.02	15.68	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	447.828	0.117	760	1955	2899	5400	6.96	12.74	15.40	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	449.497	0.053	670	1970	3095	5400	6.32	12.80	15.85	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	449.617	0.112	842	1905	2835	5400	7.52	12.57	15.25	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	702.005	0.124	668	2074	3045	5400	6.30	13.13	15.74	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	723.368	0.185	922	1935	3100	5400	8.03	12.68	15.86	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	724.257	0.118	660	1945	2800	5400	6.22	12.71	15.07	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	747.018	0.086	697	1601	2782	5400	6.52	11.43	15.11	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	754.450	0.146	803	1910	2892	5400	7.27	12.59	15.39	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	a	755.672	0.148	802	1759	3019	5400	7.26	12.05	15.68	archi-phon-2006-PSX-1-vowels	Auto
PSX	a	aʲˤ	199.822	0.171	795	1421	1943	4500	7.21	10.65	12.70	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	183.601	0.089	432	1029	3276	5000	4.37	8.68	16.24	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	184.743	0.102	539	1020	2890	5000	5.28	8.62	15.35	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	210.645	0.201	514	1050	2842	5000	5.08	8.79	15.23	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	211.872	0.185	479	1146	2855	5000	4.78	9.32	15.30	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	228.409	0.253	636	1198	2741	5000	6.06	9.57	14.97	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	229.215	0.122	539	1117	3092	5000	5.28	9.15	15.84	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	300.387	0.265	465	947	3090	5000	4.66	8.19	15.84	archi-phon-2006-PSX-1-vowels    Auto
PSX	o	óː	301.120	0.179	500	1013	3008	5000	4.96	8.59	15.64	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	305.897	0.290	471	924	3012	5000	4.71	8.06	15.67	archi-phon-2006-PSX-1-vowels    Auto
PSX	o	óː	307.499	0.229	383	770	3130	5000	3.91	7.04	15.93	archi-phon-2006-PSX-1-vowels    Auto
PSX	o	óː	311.308	0.233	497	1022	3142	5000	4.93	8.64	15.95	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	312.304	0.185	525	1046	3151	5000	5.17	8.74	15.97	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	360.795	0.222	547	1194	2884	5000	5.35	9.53	15.24	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	362.404	0.196	486	1055	3059	5000	4.84	8.80	15.76	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	364.635	0.228	591	1079	3209	5000	5.71	8.96	16.09	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	365.648	0.143	510	1062	3353	5000	5.05	8.85	16.40	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	366.472	0.290	544	1016	3220	5000	5.33	8.60	16.12	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óː	368.415	0.123	487	999	3284	5000	4.84	8.49	16.26	archi-phon-2006-PSX-1-vowels    Auto
PSX	o	ó	397.591	0.150	542	1427	2740	5000	5.31	10.68	15.01	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	398.742	0.127	547	1463	2897	5000	5.34	10.83	15.40	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	402.564	0.207	526	1334	2982	5000	5.16	10.27	15.59	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	404.157	0.144	580	1337	2841	5000	5.62	10.28	15.26	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	414.222	0.187	432	1007	3044	5000	4.36	8.52	15.73	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	415.190	0.176	432	969	2917	5000	4.37	8.30	15.44	archi-phon-2006-PSX-1-vowels    Auto
PSX	o	ó	433.735	0.165	611	1222	2856	5000	5.87	9.72	15.30	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	435.172	0.142	585	1213	2782	5000	5.66	9.67	15.12	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	444.828	0.091	568	1397	2677	5000	5.52	10.55	14.86	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	470.219	0.139	562	1361	2921	5000	5.47	10.38	15.45	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	471.949	0.137	492	1405	2806	5000	4.89	10.59	15.18	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	477.037	0.172	623	1407	2241	5000	5.96	10.60	13.42	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	479.047	0.179	597	1396	3006	5000	5.75	10.55	15.65	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ò	507.693	0.117	495	1266	2929	5000	4.91	9.94	15.47	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ò	509.097	0.136	499	1265	2884	5000	4.95	9.93	15.37	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ò	594.047	0.137	507	1278	2627	5000	5.02	9.98	14.73	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ò	595.370	0.116	503	1114	2733	5000	4.99	9.13	15.00	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ò	662.840	0.179	648	1318	1700	5000	6.15	10.17	11.59	archi-phon-2006-PSX-1-vowels	Manu
PSX	o	ò	663.984	0.147	513	1156	2745	5000	5.07	9.37	15.03	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	750.773	0.196	471	1053	3080	5000	4.70	8.77	15.82	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	754.878	0.160	589	1319	2553	5000	5.66	10.19	14.52	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ó	756.117	0.123	493	1265	2832	5000	4.89	9.93	15.09	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	ò	932.624	0.251	469	1046	2988	5000	4.69	8.77	15.61	archi-phon-2006-PSX-1-vowelsAuto
PSX	o	ò	934.084	0.142	544	1249	2768	5000	5.32	9.85	15.09	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	224.771	0.118	559	1251	2488	4750	5.43	9.86	14.36	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	226.642	0.084	491	1290	2273	4750	4.88	10.04	13.75	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	236.207	0.206	639	1393	2224	4750	6.08	10.54	13.61	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	237.330	0.175	553	1287	2210	4750	5.40	10.04	13.56	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	248.070	0.110	611	1272	2492	4750	5.87	9.97	14.37	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	254.737	0.104	562	1412	2498	4750	5.48	10.63	14.39	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	255.474	0.163	584	1338	2399	4750	5.65	10.28	14.12	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	255.846	0.145	643	1438	2309	4750	6.12	10.74	13.79	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	269.508	0.178	664	1322	2372	4750	6.26	10.20	14.04	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	280.561	0.190	591	1220	2330	4750	5.71	9.70	13.92	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	285.349	0.222	607	1221	2252	4750	5.79	9.59	13.54	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óːˤ	314.468	0.351	456	1004	2077	4750	4.57	8.53	13.15	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óːˤ	315.429	0.298	558	946	2173	4750	5.43	8.16	13.45	archi-phon-2006-PSX-1-vowels    Auto
PSX	o	óˤ	766.561	0.210	682	1353	2372	4750	6.38	10.35	14.04	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	767.470	0.200	632	999	2117	4750	6.02	8.42	13.27	archi-phon-2006-PSX-1-vowels    	Auto
PSX	o	óˤ	770.883	0.227	696	1267	2175	4750	6.51	9.94	13.40	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	772.145	0.179	643	1210	2315	4750	6.10	9.64	13.74	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	775.091	0.231	674	1396	2140	4750	6.34	10.55	13.30	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	776.278	0.216	624	1299	2317	4750	5.96	10.10	13.88	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	783.887	0.240	717	1336	2359	4750	6.56	10.27	14.00	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	785.156	0.064	618	1224	2544	4750	5.92	9.73	14.52	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	788.432	0.125	566	1299	2396	4750	5.51	10.08	14.03	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	799.826	0.158	604	1337	2235	4750	5.80	10.27	13.63	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	óˤ	827.278	0.184	617	1146	2063	4750	5.91	9.33	13.10	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	232.824	0.103	475	1165	2486	5000	4.74	9.42	14.32	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	233.990	0.125	583	1156	2841	5000	5.64	9.36	15.26	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	360.567	0.046	578	1593	2976	5000	5.61	11.40	15.58	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	362.158	0.071	584	1416	3260	5000	5.65	10.64	16.21	archi-phon-2006-PSX-1-vowels	Manu
PSX	o	o	364.401	0.068	620	1262	3112	5000	5.94	9.92	15.89	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	365.453	0.039	519	1140	3128	5000	5.12	9.29	15.92	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	608.324	0.125	531	1272	2503	5000	5.22	9.96	14.35	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	609.472	0.104	641	1277	3021	5000	6.09	9.97	15.68	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	629.156	0.295	632	1404	2967	5000	5.99	10.58	15.56	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	o	630.154	0.145	544	1466	3107	5000	5.31	10.86	15.88	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oː	758.347	0.249	509	1059	2948	5000	5.04	8.85	15.52	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oː	759.416	0.225	495	1075	3079	5000	4.91	8.94	15.82	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	144.172	0.053	765	1333	2474	4850	7.01	10.26	14.33	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	144.358	0.141	838	1607	2507	4850	7.49	11.46	14.41	archi-phon-2006-PSX-1-vowels	Manu
PSX	o	oˤ	145.385	0.049	611	1278	2017	4850	5.87	10.00	12.96	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	145.546	0.097	632	1464	2380	4850	6.02	10.85	14.06	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	285.169	0.132	458	1221	2535	4850	4.59	9.72	14.49	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	637.386	0.172	699	1299	2477	4850	6.50	10.10	14.33	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	638.291	0.131	554	1387	2490	4850	5.40	10.51	14.37	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	762.716	0.242	565	1210	2383	4850	5.49	9.65	14.07	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	763.958	0.189	557	1161	2242	4850	5.43	9.40	13.66	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	770.617	0.135	610	1441	2403	4850	5.84	10.75	14.13	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	771.934	0.068	784	1486	2341	4850	7.14	10.94	13.95	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	774.859	0.202	683	1480	2161	4850	6.42	10.91	13.21	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	776.083	0.149	714	1283	2104	4850	6.65	9.97	12.95	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	788.143	0.189	509	1352	2139	4850	5.03	10.35	13.34	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	799.574	0.172	499	1185	2019	4850	4.95	9.53	12.96	archi-phon-2006-PSX-1-vowels	Auto
PSX	o	oˤ	827.091	0.113	658	1292	2069	4850	6.23	10.06	13.12	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	20.730	0.166	446	825	2586	5000	4.48	7.41	14.59	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	21.648	0.116	453	1035	2700	5000	4.55	8.71	14.91	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	78.345	0.099	413	1019	2667	5000	4.19	8.61	14.84	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	79.805	0.086	386	951	2519	5000	3.94	8.21	14.44	archi-phon-2006-PSX-1-vowels    	Auto
PSX	u	ú	141.010	0.228	482	851	2270	5000	4.80	7.56	13.72	archi-phon-2006-PSX-1-vowels    	Auto
PSX	u	ú	142.242	0.165	395	938	2463	5000	4.03	8.13	14.29	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	240.591	0.115	473	1225	2926	5000	4.73	9.73	15.47	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	241.649	0.092	409	1240	2645	5000	4.15	9.80	14.78	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	322.796	0.225	441	1002	3126	5000	4.45	8.51	15.92	archi-phon-2006-PSX-1-vowelsAuto
PSX	u	ú	325.048	0.160	410	911	2226	5000	4.16	7.97	13.54	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	325.565	0.173	468	900	2007	5000	4.67	7.90	12.47	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	338.446	0.128	407	950	3004	5000	4.14	8.21	15.65	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	339.259	0.130	408	949	3008	5000	4.15	8.20	15.66	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	342.771	0.130	447	1078	3086	5000	4.50	8.95	15.83	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	343.631	0.119	419	1124	2982	5000	4.25	9.21	15.60	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	350.118	0.169	411	1027	2463	5000	4.17	8.65	14.28	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	352.621	0.174	397	1109	2633	5000	4.05	9.09	14.72	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	353.491	0.076	366	1088	2297	5000	3.75	8.99	13.81	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	úː	356.428	0.193	376	939	3258	5000	3.85	8.13	16.20	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	úː	358.092	0.188	362	950	3047	5000	3.72	8.20	15.72	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	387.586	0.231	508	1172	2216	5000	5.02	9.46	13.57	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	447.492	0.079	443	1073	2494	5000	4.47	8.93	14.38	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	449.267	0.082	408	1060	2464	5000	4.15	8.85	14.30	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	458.570	0.130	345	1137	2462	5000	3.56	9.28	14.29	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	459.086	0.111	465	1202	2537	5000	4.66	9.62	14.50	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	460.317	0.103	414	1121	2887	5000	4.20	9.19	15.37	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	461.099	0.116	309	1127	2702	5000	3.21	9.21	14.91	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	462.028	0.093	427	1258	2792	5000	4.32	9.90	15.14	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ṵ́	751.802	0.168	402	872	2807	5000	4.09	7.70	14.89	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	905.560	0.070	378	903	2800	5000	3.87	7.91	15.15	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	ú	906.967	0.067	328	1070	2349	5000	3.39	8.91	13.98	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	916.435	0.237	492	1036	2790	5000	4.89	8.64	14.92	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	917.586	0.111	545	1237	2012	5000	5.32	9.78	12.58	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	924.806	0.088	441	1056	2399	5000	4.45	8.84	14.11	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	931.972	0.165	500	1082	3023	5000	4.95	8.98	15.69	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ú	933.477	0.170	422	1068	2965	5000	4.27	8.90	15.56	archi-phon-2006-PSX-1-vowelsAuto
PSX	u	úˤ	349.068	0.202	526	1119	1672	4050	5.16	9.13	11.68	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	ṹ̞ˤ	388.362	0.160	410	1126	1659	4050	4.17	9.22	11.66	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	úːˤ	392.925	0.333	465	1006	1396	4050	4.65	8.54	10.55	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	úːˤ	393.883	0.223	429	983	1751	4050	4.34	8.41	11.77	archi-phon-2006-PSX-1-vowels    	Auto
PSX	u	úˤ	923.720	0.223	433	899	1808	4050	4.27	7.77	12.04	archi-phon-2006-PSX-1-vowels    	Auto
PSX	u	u	45.754	0.071	402	1282	2022	5000	4.07	9.94	12.57	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	47.034	0.078	405	1461	2720	5000	4.09	10.83	14.97	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	73.006	0.039	490	1595	2998	5000	4.88	11.41	15.63	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	73.269	0.144	542	1474	2880	5000	5.28	10.89	15.35	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	74.160	0.043	422	1561	2968	5000	4.28	11.27	15.56	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	74.401	0.125	583	1587	2755	5000	5.27	11.17	15.00	archi-phon-2006-PSX-1-vowels	Manu
PSX	u	u	87.147	0.189	443	1049	2941	5000	4.46	8.79	15.50	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	87.738	0.107	567	1425	3091	5000	5.51	10.68	15.84	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	88.605	0.166	391	872	2576	5000	3.99	7.73	14.60	archi-phon-2006-PSX-1-vowels    Auto
PSX	u	u	89.104	0.067	455	1721	2887	5000	4.57	11.90	15.38	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	94.523	0.100	388	1372	2514	5000	3.95	10.44	14.41	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	100.572	0.103	441	1134	2770	5000	4.44	9.26	15.09	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	104.196	0.292	459	1083	2918	5000	4.60	8.98	15.40	archi-phon-2006-PSX-1-vowels	Manu
PSX	u	u	105.124	0.142	434	1066	2487	5000	4.37	8.88	14.36	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	170.674	0.077	477	1580	2997	5000	4.76	11.35	15.63	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	171.822	0.070	442	1672	2936	5000	4.45	11.71	15.49	archi-phon-2006-PSX-1-vowels	Auto
PSX	u	u	175.589	0.100	423	854	2962	5000	4.28	7.61	15.55	archi-phon-2006-PSX-1-vowels    	Auto
