speaker	phone	vowel	duration	ceiling	variance	F1	F2	F3	F1Bk	F2Bk	F3Bk	start	word	filename	status
JSP	é	e	0.198	5610	0.114	428	1876	2403	4.33	12.47	14.13	91.632	gʲénukʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.147	4710	0.038	409	1138	2086	4.15	9.29	13.18	91.900	gʲénukʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	é	e	0.144	5170	0.034	435	1849	2353	4.39	12.38	13.99	92.615	gʲénukʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.121	5110	0.449	383	1076	2157	3.92	8.94	13.40	92.825	gʲénukʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	é	e	0.202	6110	0.247	453	1979	2735	4.55	12.83	15.01	96.298	kʼéntʼerʃi	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	0.179	5770	0.019	455	1807	2454	4.57	12.22	14.27	96.693	kʼéntʼerʃi	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.185	5400	0.043	374	2195	2673	3.83	13.52	14.85	97.079	kʼéntʼerʃi	archi-phon-2006-JSP-1-vowels	Auto
JSP	é	e	0.141	5210	0.046	463	1820	2498	4.64	12.27	14.39	97.470	kʼéntʼerʃi	archi-phon-2006-JSP-1-vowels	Auto
JSP	e	e	0.171	5530	0.025	447	1807	2337	4.49	12.22	13.94	97.799	kʼéntʼerʃi	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.113	5400	0.067	320	2043	2670	3.32	13.04	14.84	98.158	kʼéntʼerʃi	archi-phon-2006-JSP-1-vowels	Auto
JSP	éˤ	e	0.262	5850	0.170	453	1722	2807	4.55	11.91	15.19	102.525		archi-phon-2006-JSP-1-vowels	Auto
JSP	éˤ	e	0.180	4750	0.015	420	1625	2304	4.26	11.53	13.84	103.351	éˤʧˤ	archi-phon-2006-JSP-1-vowels	Auto
JSP	éː	e	0.298	5930	0.162	459	1885	2527	4.60	12.50	14.47	106.442	ʧʼéːr	archi-phon-2006-JSP-1-vowels	Auto
JSP	é	e	0.231	5150	0.018	445	1852	2383	4.48	12.39	14.07	107.431	ʧʼér	archi-phon-2006-JSP-1-vowels	Auto
JSP	éˤ	e	0.214	5850	0.119	484	1729	2850	4.82	11.94	15.29	110.450	ʧʼéˤn	archi-phon-2006-JSP-1-vowels	Auto
JSP	éˤ	e	0.250	5250	0.054	456	1747	2749	4.58	12.00	15.04	111.195	ʧʼˤə̆ˤéˤn	archi-phon-2006-JSP-1-vowels	Auto
JSP	éː	e	0.257	5150	0.303	464	1807	2436	4.65	12.23	14.22	116.693	béːχutːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.122	4530	0.417	415	1183	2364	4.21	9.52	14.02	117.039	béːχutːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.094	4190	0.071	399	1390	2263	4.07	10.53	13.72	117.309	béːχutːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	éː	e	0.206	5150	0.220	463	1800	2341	4.64	12.20	13.95	117.830	béːχutːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.076	4150	0.315	425	1133	2087	4.30	9.26	13.18	118.123	béːχutːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.097	5010	0.199	325	1283	2222	3.37	10.02	13.60	118.379	béːχutːutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	oː	o	0.189	4550	0.198	421	676	2308	4.27	6.36	13.86	127.320		archi-phon-2006-JSP-1-vowels	Auto
JSP	é	e	0.105	5370	0.104	433	1711	2236	4.37	11.87	13.64	127.603	oːwénnutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.090	5250	0.027	388	1514	2242	3.96	11.07	13.66	127.819	oːwénnutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	o	o	0.148	4790	0.040	384	674	2194	3.93	6.35	13.52	128.711	owénnutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	é	e	0.120	5570	0.095	468	1768	2233	4.69	12.08	13.64	128.991	owénnutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.097	5050	0.072	376	1375	2379	3.85	10.46	14.06	129.239	owénnutʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	éːˤ	e	0.386	5450	0.163	536	1623	2278	5.26	11.52	13.77	136.266	hˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.131	5270	0.046	438	868	2346	4.41	7.70	13.97	136.767	hˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	éːˤ	e	0.347	5210	0.135	484	1651	2190	4.82	11.64	13.50	137.036	hˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.135	5170	0.134	366	1397	2167	3.76	10.56	13.43	137.494	hˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	éːˤ	e	0.269	5010	0.357	475	1601	2058	4.75	11.43	13.09	138.072	wˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	u 	u	0.080	4190	0.032	362	808	2083	3.72	7.30	13.17	138.449	wˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	éːˤ	e	0.256	4710	0.099	439	1505	1860	4.42	11.03	12.42	138.600	wˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	u	u	0.111	4250	0.044	361	855	2030	3.71	7.62	13.00	138.981	wˤéːˤtʼu	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.258	5150	0.048	654	1322	2568	6.20	10.21	14.58	146.577	áqχ	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.216	5210	0.112	640	1245	2536	6.09	9.84	14.49	147.337	áqχ	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.255	5190	0.097	622	1387	2440	5.95	10.51	14.23	150.248	bátʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.225	5030	0.039	639	1337	2422	6.09	10.28	14.18	151.163	bátʰ	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.102	5130	0.038	620	1199	2380	5.94	9.60	14.06	155.816	hawá	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.274	5190	0.195	639	1304	2458	6.09	10.12	14.28	155.999	hawá	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.116	5850	0.110	593	1221	2764	5.72	9.71	15.08	156.539	hawá	archi-phon-2006-JSP-1-vowels	Auto
JSP	á	a	0.225	5230	0.040	621	1237	2502	5.95	9.80	14.40	156.715	hawá	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.144	5400	0.134	351	2043	2710	3.62	13.04	14.95	165.007	χítːis	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.121	5400	0.014	302	1930	2505	3.14	12.66	14.41	165.266	χítːis	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.115	5960	0.234	309	2039	2715	3.21	13.03	14.96	165.596	χítːis	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.105	5400	0.093	291	2003	2582	3.03	12.91	14.62	165.855	χítːis	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.153	5780	0.051	362	2149	2427	3.72	13.38	14.20	167.246	χíris	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.077	5400	0.009	344	1935	2486	3.55	12.68	14.36	167.450	χíris	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.137	5400	0.113	324	2076	2428	3.36	13.15	14.20	167.699	χíris	archi-phon-2006-JSP-1-vowels	Auto
JSP	i	i	0.084	5420	0.134	291	1962	2525	3.04	12.77	14.46	167.899	χíris	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.128	5400	0.085	325	2162	2704	3.37	13.42	14.93	185.334	χítːa	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.099	5850	0.168	565	1552	2458	5.50	11.23	14.28	185.613	χítːa	archi-phon-2006-JSP-1-vowels	Auto
JSP	í	i	0.119	6580	0.091	277	2283	3899	2.90	13.78	17.44	185.798	χítːa	archi-phon-2006-JSP-1-vowels	Auto
JSP	a	a	0.101	5650	0.101	537	1570	2431	5.27	11.31	14.21	186.074	χítːa	archi-phon-2006-JSP-1-vowels	Auto
JSP	áːˤ	a	0.432	5330	0.155	616	1548	2440	5.91	11.22	14.23	191.682	bˤáːˤʃˤ	archi-phon-2006-JSP-1-vowels	Auto
