file,f0,duration,label,group,color,number,cutoff,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35
archi-phon-2006-HDK-1-vowels_0198,252.4,0.264,á,3,Purple,198,6267,1092,1670,3216,1080,1727,3272,1101,1666,3342,1070,1603,3337,956,1526,3470
archi-phon-2006-HDK-1-vowels_0199,231.8,0.256,á,3,Purple,199,6133,1101,1722,3280,1155,1679,3264,1155,1660,3264,1112,1608,3241,1006,1535,3375
archi-phon-2006-HDK-1-vowels_0200,236.8,0.244,á,3,Purple,200,7200,782,1601,3139,909,1701,3161,962,1759,3146,990,1732,3163,896,1757,3115
archi-phon-2006-HDK-1-vowels_0201,228,0.226,á,3,Purple,201,6800,794,1570,3210,936,1805,3190,1065,1800,3158,982,1785,3108,849,1775,3170
archi-phon-2006-HDK-1-vowels_0202,246.1,0.218,á,3,Purple,202,6933,974,1745,3239,983,1718,3194,972,1740,3271,926,1761,3342,753,1981,3456
archi-phon-2006-HDK-1-vowels_0203,239.2,0.208,á,3,Purple,203,7200,1027,1749,3160,1077,1774,3167,975,1738,3132,928,1731,3105,841,1870,3447
archi-phon-2006-HDK-1-vowels_0204,267.2,0.298,áː,13,Purple,204,7067,1044,1732,3202,1076,1875,3257,1087,1915,3254,1052,1889,3277,837,2044,3533
archi-phon-2006-HDK-1-vowels_0205,238.6,0.26,áː,13,Purple,205,7200,1088,1785,3196,1023,1784,3184,985,1775,3156,945,1842,3173,757,1902,3466
archi-phon-2006-HDK-1-vowels_0206,258,0.22,áˤ,8,Magenta,206,6400,1041,1689,2808,989,1794,2711,1029,1825,2649,1053,1721,2698,941,1725,2634
archi-phon-2006-HDK-1-vowels_0207,233.1,0.208,áˤ,8,Magenta,207,5600,1007,1708,2346,989,1657,2326,946,1674,2386,931,1695,2255,828,1698,1997
archi-phon-2006-HDK-1-vowels_0208,261.9,0.164,í,1,Teal,208,6800,426,2935,3759,452,2935,3576,493,2973,3284,461,2785,3132,423,2424,3075
archi-phon-2006-HDK-1-vowels_0209,287.2,0.162,í,1,Teal,209,6800,397,3055,3947,381,3026,3590,392,3022,3536,441,2980,3366,487,2688,3200
archi-phon-2006-HDK-1-vowels_0210,272.1,0.164,í,1,Teal,210,7200,443,2952,3882,478,2888,3151,469,2840,3143,492,2815,3089,479,2181,3088
archi-phon-2006-HDK-1-vowels_0211,255.9,0.258,áːˤ,18,Magenta,211,6533,791,1786,3005,920,1786,3008,929,1779,2579,910,1793,2624,886,1773,2707
archi-phon-2006-HDK-1-vowels_0212,239.1,0.238,áːˤ,18,Magenta,212,6933,778,1824,3067,926,1830,3000,921,1889,3153,886,1796,2848,913,1787,3067
archi-phon-2006-HDK-1-vowels_0213,267.3,0.252,á,3,Purple,213,7067,834,1647,3219,1046,1843,3200,1071,1877,3216,1048,1905,3119,907,1805,3046
archi-phon-2006-HDK-1-vowels_0214,251.3,0.196,á,3,Purple,214,6667,768,1514,3141,897,1743,3178,924,1779,3123,915,1788,3153,779,1775,3013
archi-phon-2006-HDK-1-vowels_0215,256.2,0.258,ó,4,Green,215,5467,613,1041,2498,562,1037,2400,563,1039,2369,564,1025,2436,683,1146,2405
archi-phon-2006-HDK-1-vowels_0216,245.1,0.25,ó,4,Green,216,5200,620,1123,2180,672,1030,2277,608,999,2248,608,991,2081,630,1163,2250
archi-phon-2006-HDK-1-vowels_0217,248.9,0.246,áˤ,8,Magenta,217,7200,808,1724,2901,902,1760,3038,925,1761,3066,905,1772,3076,812,1790,2930
archi-phon-2006-HDK-1-vowels_0218,235.8,0.228,áˤ,8,Magenta,218,7200,852,1727,2671,910,1898,2940,956,1886,2966,886,1875,2931,698,1887,2799
archi-phon-2006-HDK-1-vowels_0219,246.2,0.216,óˤ,9,Lime,219,5467,710,1281,3151,589,1032,2368,618,1018,2207,676,1129,2076,622,1266,2263
archi-phon-2006-HDK-1-vowels_0220,234.5,0.228,óˤ,9,Lime,220,5600,760,1242,2942,786,1184,2824,601,979,2073,559,1155,2035,566,1336,2600
archi-phon-2006-HDK-1-vowels_0221,239.8,0.21,óˤ,9,Lime,221,5867,765,1010,2004,737,1183,2240,745,1218,2417,822,1252,3126,669,1602,3431
archi-phon-2006-HDK-1-vowels_0222,228.7,0.184,óˤ,9,Lime,222,5733,693,1162,1983,656,1162,2089,723,1186,2393,885,1235,3044,709,1456,3548
archi-phon-2006-HDK-1-vowels_0223,232.4,0.196,óˤ,9,Lime,223,6533,668,1216,2756,659,1190,2756,615,1190,2634,642,1207,2579,620,1406,2970
archi-phon-2006-HDK-1-vowels_0224,230,0.234,óˤ,9,Lime,224,6400,663,1205,2820,637,1188,2770,603,1227,2395,709,1224,2805,599,1266,3021
archi-phon-2006-HDK-1-vowels_0225,276.6,0.228,áˤ,8,Magenta,225,5333,847,1789,2314,1061,1902,2571,1045,1884,2385,915,1653,2403,848,1622,2432
archi-phon-2006-HDK-1-vowels_0226,253.1,0.186,á,3,Purple,226,7067,960,1852,3325,986,1817,3146,1010,1820,3109,987,1836,3055,827,1584,2832
archi-phon-2006-HDK-1-vowels_0227,295.5,0.254,óˤ,9,Lime,227,5200,553,1024,1873,569,1116,1925,619,1213,1946,646,1257,1899,659,1252,1698
archi-phon-2006-HDK-1-vowels_0228,295.7,0.178,óˤ,9,Lime,228,5200,589,1159,2031,623,1237,2216,620,1231,2308,672,1168,2144,666,1076,2214
archi-phon-2006-HDK-1-vowels_0229,274.5,0.154,óˤ,9,Lime,229,5200,598,1153,1951,631,1161,2099,630,1112,2045,733,1063,1957,759,1043,2263
archi-phon-2006-HDK-1-vowels_0230,305.6,0.348,íː,11,Teal,230,7200,424,2945,3494,374,3069,3495,365,3113,3174,362,2983,3134,335,3019,3352
archi-phon-2006-HDK-1-vowels_0231,259.4,0.372,íː,11,Teal,231,6400,376,2843,3177,360,2887,3113,379,2835,3325,379,2853,3372,362,2857,3172
archi-phon-2006-HDK-1-vowels_0232,285.4,0.27,éˤ,7,Blue,232,7200,564,2070,3847,627,2083,3711,631,2176,3453,664,2040,3269,715,1922,3149
archi-phon-2006-HDK-1-vowels_0233,272,0.228,éˤ,7,Blue,233,6533,596,1991,3777,610,2233,3226,622,2259,3141,747,2197,3008,783,1983,2952
archi-phon-2006-HDK-1-vowels_0234,270.4,0.272,ú,5,Olive,234,5733,671,1614,3237,534,832,3428,472,825,2865,506,816,3224,533,786,3124
archi-phon-2006-HDK-1-vowels_0235,260.7,0.236,ú,5,Olive,235,6267,697,1892,3454,521,834,3633,521,835,3608,570,855,3539,499,673,3423
archi-phon-2006-HDK-1-vowels_0236,261.4,0.206,úˤ,10,Maroon,236,6000,552,1149,2572,544,1202,2518,560,1195,2479,661,1056,2839,696,1333,3296
archi-phon-2006-HDK-1-vowels_0237,229.7,0.146,úˤ,10,Maroon,237,6267,488,1148,2758,473,1126,2684,474,1016,2698,591,1133,2708,674,1164,2921
archi-phon-2006-HDK-1-vowels_0238,325.9,0.208,úˤ,10,Maroon,238,5333,492,1508,2802,575,1330,2770,541,718,2124,530,784,2008,581,1035,2390
archi-phon-2006-HDK-1-vowels_0239,283.8,0.212,úˤ,10,Maroon,239,5467,693,1839,2965,586,1248,2826,578,1593,2961,576,1446,2930,562,1231,2892
archi-phon-2006-HDK-2-stops_0001,257,0.32,áːˤ,18,Magenta,240,5200,871,1657,2483,1029,1819,2568,1015,1819,2700,967,1787,2707,892,1721,2625
archi-phon-2006-HDK-2-stops_0002,234.5,0.314,áːˤ,18,Magenta,241,6133,808,1610,2912,927,1774,3098,951,1790,2917,936,1807,2826,843,1678,2788
archi-phon-2006-HDK-2-stops_0003,282.2,0.26,ó,4,Green,242,6400,519,1059,3162,582,1217,3171,581,1156,3203,584,1155,3192,609,1290,3409
archi-phon-2006-HDK-2-stops_0004,263.7,0.28,ó,4,Green,243,5467,547,1128,3088,562,1145,3185,553,1098,3221,554,1061,3190,564,1215,3275
archi-phon-2006-HDK-2-stops_0005,261.7,0.206,ó,4,Green,244,6800,548,1523,3664,586,1258,3549,584,1126,3555,626,1059,3463,500,1116,3398
archi-phon-2006-HDK-2-stops_0006,240.3,0.192,ó,4,Green,245,6800,554,1436,3469,568,1248,3254,619,1148,3308,550,1109,3322,491,1073,3311
archi-phon-2006-HDK-2-stops_0007,244.1,0.184,á,3,Purple,246,7200,887,1841,3561,1016,1796,3257,1014,1766,3217,990,1718,3133,789,1603,3147
archi-phon-2006-HDK-2-stops_0008,239.5,0.172,á,3,Purple,247,7200,946,1781,3472,1055,1743,3227,1099,1731,3130,1027,1675,3059,740,1554,3034
archi-phon-2006-HDK-2-stops_0009,313.7,0.112,í,1,Teal,248,7200,468,2504,3424,483,2780,3411,415,2866,3429,418,2850,3368,393,2844,3533
archi-phon-2006-HDK-2-stops_0010,239.8,0.18,ó,4,Green,249,7067,722,1569,3573,775,1306,3447,569,1206,3302,503,1206,3236,453,1921,3002
archi-phon-2006-HDK-2-stops_0011,274.7,0.104,í,1,Teal,250,5200,529,1958,2880,533,2806,2897,540,2776,2956,529,2814,2901,500,1711,2805
archi-phon-2006-HDK-2-stops_0012,222.1,0.154,ó,4,Green,251,5867,695,1730,3356,676,1413,3281,622,1214,3261,505,1229,3198,485,1499,3068
archi-phon-2006-HDK-2-stops_0013,255.3,0.174,á,3,Purple,252,7200,1080,1803,3260,1084,1777,3329,1039,1823,3312,1047,1818,3312,996,1787,3343
archi-phon-2006-HDK-2-stops_0014,242.5,0.18,á,3,Purple,253,6933,1064,1812,3301,1098,1828,3283,986,1757,3228,974,1771,3223,924,1735,3256
archi-phon-2006-HDK-2-stops_0015,263.5,0.278,áˤ,8,Magenta,254,6000,879,1676,2240,946,1785,2191,1036,1846,2586,1045,1861,2634,901,1844,2630
archi-phon-2006-HDK-2-stops_0016,247.7,0.28,áˤ,8,Magenta,255,5467,836,1684,2218,889,1799,2417,913,1787,2502,905,1750,2529,884,1748,2519
archi-phon-2006-HDK-2-stops_0017,304.8,0.148,í,1,Teal,256,7200,422,2869,3550,384,2871,3369,360,3073,3133,367,2912,3153,401,2434,3185
archi-phon-2006-HDK-2-stops_0018,289.4,0.152,í,1,Teal,257,7067,456,2835,3603,408,2937,3569,421,2953,3433,483,2860,3181,543,2041,3131
archi-phon-2006-HDK-2-stops_0019,249.8,0.218,é,2,Navy,258,6267,527,2292,2898,521,2505,3142,552,2601,3007,556,2430,2926,554,2307,3093
archi-phon-2006-HDK-2-stops_0020,229.6,0.216,é,2,Navy,259,6133,504,2263,2848,497,2565,3151,480,2643,3100,515,2604,3093,492,2420,3110
archi-phon-2006-HDK-2-stops_0021,256.2,0.174,á,3,Purple,260,6800,1052,1796,3174,1090,1824,3162,1130,1790,3203,1142,1763,3475,1179,1696,3786
archi-phon-2006-HDK-2-stops_0022,251.4,0.2,á,3,Purple,261,6267,1009,1793,3258,1061,1807,3197,1094,1753,3244,1177,1691,3486,1189,1700,3612
archi-phon-2006-HDK-2-stops_0023,228.4,0.326,á,3,Purple,262,6933,893,1655,3422,1002,1791,3262,1068,1802,3265,936,1753,3175,755,1776,3335
archi-phon-2006-HDK-2-stops_0024,218.9,0.298,á,3,Purple,263,7200,779,1572,3270,992,1733,3175,1002,1760,3224,969,1750,3259,815,1756,3374
archi-phon-2006-HDK-2-stops_0025,332,0.18,í,1,Teal,264,6800,533,2446,3537,605,2738,3396,613,2872,3356,543,2857,3326,479,2499,3144
archi-phon-2006-HDK-2-stops_0026,307.2,0.166,í,1,Teal,265,6933,460,2693,3188,475,2820,3227,503,2824,3305,486,2786,3264,427,2317,3040
archi-phon-2006-HDK-2-stops_0027,264.5,0.26,á,3,Purple,266,6667,700,1613,3175,1053,1878,3283,1062,1865,3263,1014,1803,3251,852,1712,3268
archi-phon-2006-HDK-2-stops_0028,321.6,0.102,í,1,Teal,267,7200,336,2964,3634,332,2898,3498,367,2912,3531,437,2930,3311,482,2211,3063
archi-phon-2006-HDK-2-stops_0029,267.7,0.134,á,3,Purple,268,5867,1109,1637,3313,1087,1705,3219,1074,1828,3253,1075,1884,3189,1056,2080,3197
archi-phon-2006-HDK-2-stops_0030,238.8,0.216,áˤ,8,Magenta,269,6800,970,1665,3072,1095,1678,3093,1117,1729,3145,1116,1777,3101,960,1793,3058
archi-phon-2006-HDK-2-stops_0031,238.9,0.27,áˤ,8,Magenta,270,6667,910,1731,2728,1024,1764,2800,1044,1805,2874,1010,1800,2902,829,1764,3042
archi-phon-2006-HDK-2-stops_0032,274.9,0.18,é,2,Navy,271,5600,595,2005,3047,613,2055,3136,589,2236,3091,586,2258,2895,619,2366,3157
archi-phon-2006-HDK-2-stops_0033,266,0.154,é,2,Navy,272,6933,595,1874,3066,666,2096,3130,690,2123,3280,723,2278,3293,704,2455,3450
archi-phon-2006-HDK-2-stops_0034,278.9,0.164,í,1,Teal,273,7200,464,2898,3572,507,2926,3400,516,3084,3451,524,3022,3505,534,2917,3551
archi-phon-2006-HDK-2-stops_0035,267.4,0.132,í,1,Teal,274,6800,532,2803,3524,543,2852,3344,536,2952,3368,537,2934,3482,562,2860,3527
archi-phon-2006-HDK-2-stops_0036,304.5,0.126,í,1,Teal,275,6400,499,2830,3277,409,2889,3289,368,2871,3250,348,2935,3180,335,3011,3329
archi-phon-2006-HDK-2-stops_0037,294.6,0.162,í,1,Teal,276,6400,500,2732,3341,490,2848,3387,371,2852,3394,346,2980,3406,337,2936,3469
archi-phon-2006-HDK-2-stops_0038,255.3,0.236,á,3,Purple,277,6533,1057,1805,3227,1072,1843,3190,1073,1795,3178,999,1786,3248,889,1679,3247
archi-phon-2006-HDK-2-stops_0039,252.6,0.228,á,3,Purple,278,6400,1046,1778,3100,1022,1806,3156,1037,1819,3195,994,1783,3163,906,1688,3197
archi-phon-2006-HDK-2-stops_0040,286.3,0.212,é,2,Navy,279,6933,701,2293,3220,671,2335,3283,666,2304,3241,754,2191,3204,745,2004,3070
archi-phon-2006-HDK-2-stops_0041,306.9,0.138,é,2,Navy,280,6933,562,2535,3527,592,2510,3311,631,2472,3206,675,2320,3156,665,1980,3013
archi-phon-2006-HDK-2-stops_0042,290.4,0.13,é,2,Navy,281,7200,532,2607,3572,561,2650,3420,595,2563,3331,632,2463,3227,633,2188,3063
archi-phon-2006-HDK-2-stops_0043,286.5,0.168,é,2,Navy,282,7200,631,2553,3307,615,2460,3249,702,2398,3234,724,2187,3255,744,2126,3211
archi-phon-2006-HDK-2-stops_0044,256.8,0.138,é,2,Navy,283,7067,537,2628,3136,638,2504,3232,660,2398,3238,733,2218,3305,750,2103,3313
archi-phon-2006-HDK-2-stops_0045,265.2,0.182,áˤ,8,Magenta,284,6667,978,1789,2889,994,1806,2998,1063,1775,2944,1063,1798,2864,1022,1759,2772
archi-phon-2006-HDK-2-stops_0046,256.1,0.208,áˤ,8,Magenta,285,5867,933,1743,2355,984,1784,2395,1023,1806,2425,1020,1803,2547,867,1791,2345
archi-phon-2006-HDK-2-stops_0047,246.5,0.234,áːˤ,18,Magenta,286,5333,960,1756,2340,954,1751,2378,952,1781,2472,948,1767,2490,910,1722,2246
archi-phon-2006-HDK-2-stops_0048,284.8,0.224,í,1,Teal,287,6933,440,2461,3242,459,2785,3458,416,2855,3424,517,2918,3541,563,2874,3602
archi-phon-2006-HDK-2-stops_0049,275.5,0.214,í,1,Teal,288,6800,518,2262,3141,525,2708,3439,515,2788,3465,533,2782,3535,534,2801,3549
archi-phon-2006-HDK-2-stops_0050,286,0.208,áˤ,8,Magenta,289,6133,770,1602,3060,999,1757,2982,1109,1805,3004,1120,1780,2506,950,1693,2352
archi-phon-2006-HDK-2-stops_0051,276.4,0.204,áˤ,8,Magenta,290,6133,717,1676,2980,1020,1834,3037,1039,1846,2956,980,1780,2452,965,1696,2445
archi-phon-2006-HDK-2-stops_0052,295.8,0.13,á,3,Purple,291,7200,683,2271,3476,931,2132,3385,1045,2062,3360,1031,1934,3298,750,1908,3279
archi-phon-2006-HDK-2-stops_0053,268.3,0.176,á,3,Purple,292,7067,705,2260,3325,1045,2089,3225,1073,1903,3145,858,1856,3104,875,1898,3130
archi-phon-2006-HDK-2-stops_0054,270.2,0.204,í,1,Teal,293,7067,368,2547,3559,438,2810,3405,417,2832,3534,449,2837,3479,415,2649,3105
archi-phon-2006-HDK-2-stops_0055,187.6,0.116,í,1,Teal,294,5867,378,2183,2596,448,2505,3031,480,2328,3107,468,2754,3174,443,2174,2886
archi-phon-2006-HDK-2-stops_0056,227.1,0.184,óˤ,9,Lime,295,5733,720,1044,1984,714,1128,2172,643,1130,2343,738,1113,2978,993,1591,3473
archi-phon-2006-HDK-2-stops_0057,323.7,0.11,í,1,Teal,296,7067,351,2486,3769,379,2603,3666,425,2760,3498,403,2830,3513,403,2533,3062
archi-phon-2006-HDK-2-stops_0058,223.4,0.178,óˤ,9,Lime,297,6267,769,1265,2858,769,1273,2935,887,1140,3018,919,1273,3397,748,1536,3541
archi-phon-2006-HDK-2-stops_0059,265.8,0.212,í,1,Teal,298,7067,635,2247,3461,635,2835,3542,577,2984,3553,397,3025,3560,383,3104,3688
archi-phon-2006-HDK-2-stops_0060,247.6,0.144,é,2,Navy,299,6800,540,2221,3058,546,2513,3138,567,2558,3213,565,2641,3183,472,2663,3087
archi-phon-2006-HDK-2-stops_0061,292.1,0.14,áˤ,8,Magenta,300,7200,840,1427,2203,977,1796,2446,957,1885,2912,979,1893,3097,898,1873,3463
archi-phon-2006-HDK-2-stops_0062,293.1,0.158,áˤ,8,Magenta,301,5467,709,1329,2155,929,1730,2370,1022,1724,2489,1006,1722,2503,839,1720,2178
archi-phon-2006-HDK-2-stops_0063,251,0.256,á,3,Purple,302,7200,694,1971,3445,1049,1865,3262,1022,1814,3216,1021,1757,3216,830,1640,3261
archi-phon-2006-HDK-2-stops_0064,235.4,0.232,á,3,Purple,303,7067,688,1936,3341,893,1874,3305,981,1822,3237,1032,1764,3245,856,1700,3201
archi-phon-2006-HDK-2-stops_0065,240.5,0.268,ó,4,Green,304,5867,525,1717,3252,551,1215,3168,570,1166,3284,564,1143,3240,560,1124,3233
archi-phon-2006-HDK-2-stops_0066,226.4,0.228,ó,4,Green,305,6533,494,1841,3342,507,1370,3301,496,1150,3245,520,1096,3282,567,1068,3436
archi-phon-2006-HDK-2-stops_0067,320.2,0.172,í,1,Teal,306,7067,417,2921,3673,385,2911,3626,442,2930,3542,624,2331,3351,590,1899,3158
archi-phon-2006-HDK-2-stops_0068,287.6,0.128,í,1,Teal,307,6400,469,2868,3552,438,2919,3613,490,2899,3395,564,2485,3234,560,2071,3184
archi-phon-2006-HDK-2-stops_0069,240.4,0.26,á,3,Purple,308,6667,685,1525,3201,925,1739,3276,969,1734,3261,998,1795,3269,749,1911,3414
archi-phon-2006-HDK-2-stops_0070,212.9,0.248,á,3,Purple,309,6133,685,1533,3227,845,1738,3306,903,1724,3322,949,1742,3343,768,1913,3335
archi-phon-2006-HDK-2-stops_0071,315.6,0.19,ú,5,Olive,310,6400,436,592,2822,475,549,3111,430,796,3182,378,1005,3257,346,1309,3120
archi-phon-2006-HDK-2-stops_0072,284.9,0.186,ú,5,Olive,311,6400,528,826,3018,494,818,3029,450,860,3182,394,960,3212,363,1202,3074
archi-phon-2006-HDK-2-stops_0073,247.5,0.388,óːˤ,19,Lime,312,5733,548,1185,2967,566,1023,2876,607,1006,2410,592,985,2256,602,1155,2876
archi-phon-2006-HDK-2-stops_0074,239.4,0.36,óːˤ,19,Lime,313,6667,533,1179,3185,585,986,2922,670,951,2764,558,948,2502,572,1118,3012
archi-phon-2006-HDK-2-stops_0075,295,0.196,é,2,Navy,314,6933,628,2597,3104,628,2637,3255,649,2669,3422,672,2644,3477,587,2615,3441
archi-phon-2006-HDK-2-stops_0076,273.7,0.168,é,2,Navy,315,6933,652,2700,3171,601,2697,3289,575,2704,3302,570,2735,3339,575,2623,3340
archi-phon-2006-HDK-2-stops_0077,280,0.168,é,2,Navy,316,6800,605,2634,3227,600,2675,3276,623,2714,3265,652,2685,3316,565,2383,3380
archi-phon-2006-HDK-2-stops_0078,268,0.174,é,2,Navy,317,6800,657,2745,3315,574,2807,3430,567,2734,3487,593,2750,3545,557,2309,3628
archi-phon-2006-HDK-2-stops_0079,264.9,0.198,é,2,Navy,318,6400,626,2514,3166,663,2493,3141,623,2596,3180,636,2542,3329,550,2451,3398
archi-phon-2006-HDK-2-stops_0080,261.5,0.19,é,2,Navy,319,6800,632,2707,3311,685,2654,3315,622,2640,3385,713,2717,3488,588,2471,3540
archi-phon-2006-HDK-2-stops_0081,269.8,0.186,á,3,Purple,320,6667,703,1347,3431,896,1594,3500,920,1672,3390,943,1650,3409,831,1648,3396
archi-phon-2006-HDK-2-stops_0082,249.6,0.172,á,3,Purple,321,7200,775,1406,3428,845,1538,3155,883,1640,3397,864,1725,3506,819,1774,3317
archi-phon-2006-HDK-2-stops_0083,183.9,0.126,á,3,Purple,322,5600,729,1155,3231,750,1169,3151,753,1245,3064,759,1350,3014,749,1347,2909
archi-phon-2006-HDK-2-stops_0084,175.3,0.11,á,3,Purple,323,6933,738,1204,3108,741,1271,3060,787,1301,3019,795,1271,2952,785,1294,2933
archi-phon-2006-HDK-2-stops_0085,173,0.126,á,3,Purple,324,6133,724,1194,3141,761,1320,3123,783,1356,3089,795,1343,3076,750,1504,3128
archi-phon-2006-HDK-2-stops_0086,259.1,0.166,ó,4,Green,325,6933,615,1102,3354,587,1043,3370,567,1058,3402,566,1080,3405,572,1280,3264
archi-phon-2006-HDK-2-stops_0087,246.1,0.16,ó,4,Green,326,6400,519,1132,3313,543,1009,3327,558,1002,3327,567,1003,3402,617,1269,3209
archi-phon-2006-HDK-2-stops_0088,253.2,0.198,ó,4,Green,327,6667,580,1080,3337,552,1037,3354,559,1086,3388,605,1066,3376,642,1174,3316
archi-phon-2006-HDK-2-stops_0089,245.1,0.182,ó,4,Green,328,6400,549,1073,3219,547,1024,3306,603,980,3316,591,963,3245,598,1200,3232
archi-phon-2006-HDK-2-stops_0090,270.4,0.19,ó,4,Green,329,6667,545,1148,3325,560,1106,3330,549,1080,3349,554,1088,3344,577,1279,3165
archi-phon-2006-HDK-2-stops_0091,254.7,0.186,ó,4,Green,330,5867,547,1069,3146,544,1043,3262,544,1034,3238,560,1025,3228,635,1290,3073
archi-phon-2006-HDK-2-stops_0092,259.8,0.148,ó,4,Green,331,6000,563,1122,3170,575,1086,3192,562,1088,3210,560,1140,3218,615,1481,3006
archi-phon-2006-HDK-2-stops_0093,252,0.186,ó,4,Green,332,6800,546,1163,3254,598,1113,3247,584,1049,3279,644,1104,3287,627,1297,3190
archi-phon-2006-HDK-2-stops_0094,287.9,0.176,é,2,Navy,333,6533,634,1171,2236,691,1930,2664,726,2074,2894,689,2276,3146,575,2269,3313
archi-phon-2006-HDK-2-stops_0095,333.8,0.166,ú,5,Olive,334,6000,359,1438,3011,411,1071,3156,417,1072,3316,426,1041,3297,402,1591,3423
archi-phon-2006-HDK-2-stops_0096,308.5,0.168,ú,5,Olive,335,6400,354,1680,2927,408,1351,3073,418,1006,3157,432,1022,3260,444,1385,3211
archi-phon-2006-HDK-2-stops_0097,276.9,0.196,é,2,Navy,336,6800,679,1979,3269,646,2159,3191,625,2362,3169,652,2404,3192,737,2249,3148
archi-phon-2006-HDK-2-stops_0098,268.2,0.21,é,2,Navy,337,6667,650,2113,3156,657,2245,3108,645,2380,3199,723,2320,3148,731,2062,3031
archi-phon-2006-HDK-2-stops_0099,269.8,0.226,á,3,Purple,338,6533,875,1197,3208,1003,1655,3147,1072,1694,3157,1028,1823,3214,885,1877,3175
archi-phon-2006-HDK-2-stops_0100,259.9,0.218,á,3,Purple,339,7200,876,1506,3169,1046,1637,3195,1042,1808,3147,943,1801,3231,884,1878,3330
archi-phon-2006-HDK-2-stops_0101,226.1,0.224,á,3,Purple,340,6800,1107,1788,3036,1172,1767,3061,1161,1793,3265,1102,1796,3382,1082,1891,3584
archi-phon-2006-HDK-2-stops_0102,273.3,0.282,é,2,Navy,341,7067,557,2780,3407,598,2716,3346,607,2663,3328,652,2673,3311,619,2134,3103
archi-phon-2006-HDK-2-stops_0103,256,0.238,é,2,Navy,342,6933,574,2757,3400,559,2735,3411,587,2717,3400,649,2743,3321,732,2273,3149
archi-phon-2006-HDK-2-stops_0104,241.5,0.216,ó,4,Green,343,5867,647,1178,2989,618,1066,3132,607,1094,3128,600,1161,3120,558,1522,3087
archi-phon-2006-HDK-2-stops_0105,241.4,0.182,ó,4,Green,344,6400,621,1347,3096,600,1177,3123,559,1152,3181,540,1158,3269,538,1195,3152
archi-phon-2006-HDK-2-stops_0106,266.1,0.244,á,3,Purple,345,6800,990,1825,3310,1099,1867,3270,1152,1825,3360,1085,1830,3533,972,1933,3700
archi-phon-2006-HDK-2-stops_0107,253.5,0.248,á,3,Purple,346,7200,992,1796,3213,1080,1807,3250,1061,1801,3315,917,1784,3468,888,1900,3664
archi-phon-2006-HDK-2-stops_0108,246.8,0.328,éˤ,7,Blue,347,6533,624,1964,3151,618,2061,3177,594,2224,3166,551,2409,3201,469,2492,3191
archi-phon-2006-HDK-2-stops_0109,245.3,0.31,éˤ,7,Blue,348,6933,651,2031,3127,613,2118,3226,669,2302,3303,554,2498,3319,484,2461,3171
archi-phon-2006-HDK-2-stops_0110,290.5,0.298,í,1,Teal,349,7200,357,2925,3626,380,3044,3587,346,3058,3538,368,3095,3573,439,3107,3903
archi-phon-2006-HDK-2-stops_0111,268.7,0.274,í,1,Teal,350,6267,319,2800,3113,329,2909,3256,332,3019,3550,401,3042,3533,431,3043,3638
archi-phon-2006-HDK-2-stops_0112,279.9,0.15,á,3,Purple,351,7200,1071,1838,3235,1081,1861,3208,1086,1956,3244,1078,1989,3322,876,2003,3559
archi-phon-2006-HDK-2-stops_0113,253.7,0.158,á,3,Purple,352,6800,1097,1857,3317,1028,1804,3257,1013,1805,3237,1008,1831,3272,778,1982,3485
archi-phon-2006-HDK-2-stops_0114,204.1,0.208,á,3,Purple,353,6667,816,2158,3219,968,2008,3253,997,1911,3260,1039,1851,3313,997,1829,3424
archi-phon-2006-HDK-2-stops_0115,190.3,0.212,á,3,Purple,354,6133,746,2074,3231,858,1923,3262,927,1867,3315,1003,1825,3335,984,1805,3529
archi-phon-2006-HDK-2-stops_0116,259.9,0.196,á,3,Purple,355,7200,1008,1672,3293,1009,1725,3260,1035,1717,3266,1060,1629,3190,933,1576,3185
archi-phon-2006-HDK-2-stops_0117,232.6,0.196,á,3,Purple,356,7067,992,1701,3264,1035,1700,3228,961,1697,3271,928,1692,3305,839,1634,3274
archi-phon-2006-HDK-2-stops_0118,245.1,0.278,ó,4,Green,357,5733,500,1052,3040,516,1017,3186,556,1055,3198,723,1131,3262,654,1455,3268
archi-phon-2006-HDK-2-stops_0119,247.6,0.26,ó,4,Green,358,6400,527,1064,3189,528,1037,3159,544,1009,3220,567,1091,3258,632,1513,3432
archi-phon-2006-HDK-2-stops_0120,277.5,0.26,á,3,Purple,359,7200,742,1791,3594,984,1894,3514,1135,1903,3414,1038,1996,3338,687,2332,3415
archi-phon-2006-HDK-2-stops_0121,261.6,0.24,ó,4,Green,360,6667,590,1108,3416,570,1119,3461,585,1084,3461,710,1064,3520,753,1257,3591
archi-phon-2006-HDK-2-stops_0122,268.2,0.224,ó,4,Green,361,6533,522,1133,3317,587,1236,3311,582,1153,3330,711,1289,3338,630,1657,3495
archi-phon-2006-HDK-2-stops_0123,242.2,0.27,ó,4,Green,362,6133,507,1058,3106,550,1063,3181,545,1061,3294,571,1060,3325,536,1001,3334
archi-phon-2006-HDK-2-stops_0124,238.4,0.268,ó,4,Green,363,6533,539,1085,3131,549,1101,3199,564,1089,3260,567,1089,3312,539,1017,3316
